ID,method,bins,distribution,kl_d,l2_norm,gpt_prompt
103,random-forest,"[0.00000000e+00 2.14940000e+04 8.34753333e+04 1.07530867e+05
 1.48053400e+05 1.80138200e+05 2.04603667e+05 2.23988600e+05
 2.36417133e+05 2.63707400e+05 2.79512200e+05 3.30326333e+05
 3.47886000e+05 4.29649000e+05 4.54617533e+05 5.91670200e+05
 9.99999990e+07]","[0.00265224 0.05049637 0.02529264 0.08210105 0.07614461 0.0279597
 0.07220329 0.01222403 0.0538302  0.02527782 0.08822048 0.01503927
 0.08146392 0.05366721 0.08725737 0.082753  ]",0.3989411775615238,0.49305899352139126,1
104,equal-width,"[0.000e+00 6.250e+06 1.250e+07 1.875e+07 2.500e+07 3.125e+07 3.750e+07
 4.375e+07 5.000e+07 5.625e+07 6.250e+07 6.875e+07 7.500e+07 8.125e+07
 8.750e+07 9.375e+07 1.000e+08]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.1634168]",0.8296752444170832,0.0968892254083007,1
105,equal-width-data,[       0.     6264458.062 99999999.   ],[0.8365832 0.       ],0.8296752444170832,0.4934835076582099,1
106,kbins,"[       0.      6264458.0625 12513494.125  18762530.1875 25011566.25
 31260602.3125 37509638.375  43758674.4375 50007710.5    56256746.5625
 62505782.625  68754818.6875 75003854.75   81252890.8125 87501926.875
 93750962.9375 99999999.    ]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.       ]",0.8296752444170832,0.09684763644127836,1
107,kbins-quantile,"[0.00000000e+00 8.91000000e+04 1.29228000e+05 1.60370375e+05
 1.95563500e+05 2.20726000e+05 2.57796000e+05 2.84834000e+05
 3.29208000e+05 3.70074375e+05 4.33202000e+05 4.87814250e+05
 5.80657000e+05 7.62217500e+05 9.99999990e+07]","[0.05314861 0.06716551 0.07284042 0.05581568 0.08787969 0.03490888
 0.06586161 0.04987406 0.07845607 0.0631501  0.05691214 0.06529856
 0.06389095 0.02138095]",0.37560646244196394,0.49317491757978826,1
108,decision-tree,"[0.0000000e+00 2.1637000e+04 2.1659000e+04 8.9551000e+04 1.5145900e+05
 1.5557300e+05 1.5563900e+05 2.2785400e+05 2.5839000e+05 2.5846700e+05
 2.6988500e+05 2.7968600e+05 3.4761100e+05 3.4780900e+05 3.4797400e+05
 7.8914000e+05 9.9999999e+07]","[0.00265224 0.         0.05049637 0.12267003 0.         0.
 0.16103126 0.03490888 0.         0.03114535 0.02527782 0.10325974
 0.         0.         0.30164469 0.00349681]",0.6640753316416713,0.4930656094865019,1
109,kmeans,"[0.00000000e+00 5.24290499e+04 1.01968790e+05 1.40951224e+05
 1.79741443e+05 2.23500022e+05 2.70504889e+05 3.22180501e+05
 3.53497770e+05 3.92574272e+05 4.34092892e+05 4.70834427e+05
 5.39604108e+05 6.19484646e+05 6.82562501e+05 7.68543418e+05
 9.99999990e+07]","[0.02304045 0.0554008  0.08210105 0.05147429 0.12483331 0.09133205
 0.05931249 0.05911987 0.03984294 0.04264335 0.05240776 0.03461254
 0.04622907 0.03059713 0.02225515 0.02138095]",0.34518477402065106,0.4931231707955608,1
110,random-forest,"[0.00000000e+00 2.14610000e+04 8.07475625e+04 1.00185250e+05
 1.37748875e+05 1.63581000e+05 1.99132312e+05 2.16191250e+05
 2.28552500e+05 2.64077000e+05 2.91865062e+05 3.30646250e+05
 3.45633750e+05 3.58872250e+05 4.38859438e+05 4.74354375e+05
 6.27235125e+05 9.99999990e+07]","[0.00265224 0.05049637 0.02529264 0.06941769 0.0452956  0.05581568
 0.0308342  0.05704549 0.06605423 0.04528078 0.06821751 0.01503927
 0.01517262 0.08248629 0.05240776 0.08576085 0.06931397]",0.3638347793487633,0.49303027749136197,1
111,equal-width,"[0.00000000e+00 5.88235294e+06 1.17647059e+07 1.76470588e+07
 2.35294118e+07 2.94117647e+07 3.52941176e+07 4.11764706e+07
 4.70588235e+07 5.29411765e+07 5.88235294e+07 6.47058824e+07
 7.05882353e+07 7.64705882e+07 8.23529412e+07 8.82352941e+07
 9.41176471e+07 1.00000000e+08]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.1634168]",0.8296752444170832,0.07142930023107974,1
112,equal-width-data,[       0.     5896867.706 99999999.   ],[0.8365832 0.       ],0.8296752444170832,0.4935393575248259,1
113,kbins,"[       0.          5896867.70588235 11778313.41176471 17659759.11764706
 23541204.82352941 29422650.52941176 35304096.23529412 41185541.94117647
 47066987.64705882 52948433.35294118 58829879.05882353 64711324.76470588
 70592770.47058824 76474216.1764706  82355661.88235293 88237107.58823529
 94118553.29411764 99999999.        ]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.       ]",0.8296752444170832,0.07138559432593639,1
114,kbins-quantile,"[0.00000000e+00 8.76920000e+04 1.22757412e+05 1.55254000e+05
 1.83838471e+05 2.17492000e+05 2.38128000e+05 2.67334941e+05
 3.14314000e+05 3.43672353e+05 3.96242000e+05 4.43505765e+05
 5.23732000e+05 6.19564000e+05 7.74246000e+05 9.99999990e+07]","[0.05314861 0.06716551 0.05550452 0.06086828 0.0431175  0.06926952
 0.0538302  0.06885465 0.05968292 0.05501556 0.06390576 0.05652689
 0.05546007 0.06190547 0.01232775]",0.3584165347584525,0.4931422659979209,1
115,decision-tree,"[0.0000000e+00 2.1637000e+04 2.1659000e+04 8.9551000e+04 1.5145900e+05
 1.5557300e+05 1.5563900e+05 2.2785400e+05 2.2858000e+05 2.5839000e+05
 2.5846700e+05 2.6988500e+05 2.7968600e+05 3.4761100e+05 3.4780900e+05
 3.4797400e+05 7.8914000e+05 9.9999999e+07]","[0.00265224 0.         0.05049637 0.12267003 0.         0.
 0.16103126 0.         0.03490888 0.         0.03114535 0.02527782
 0.10325974 0.         0.         0.30164469 0.00349681]",0.6640753316416713,0.49306494639604537,1
116,kmeans,"[0.00000000e+00 3.77437041e+04 7.36166491e+04 1.17524019e+05
 1.64603617e+05 2.15928779e+05 2.60995041e+05 2.93355421e+05
 3.26539205e+05 3.55814288e+05 3.96264679e+05 4.40995180e+05
 4.84240801e+05 5.42616785e+05 6.14315117e+05 6.68938927e+05
 7.65725105e+05 9.99999990e+07]","[0.00779375 0.03593125 0.065506   0.08392354 0.08664987 0.12309972
 0.04528078 0.03930953 0.05911987 0.03984294 0.06390576 0.03564973
 0.04253964 0.0337976  0.02289228 0.02995999 0.02138095]",0.34072354836300744,0.4930829856851314,1
117,random-forest,"[0.00000000e+00 2.14610000e+04 7.69922353e+04 9.27254706e+04
 1.29911941e+05 1.53555471e+05 1.84737235e+05 2.10431941e+05
 2.24583118e+05 2.38095000e+05 2.64055647e+05 2.89127882e+05
 3.30278235e+05 3.44684353e+05 3.68164824e+05 4.41784588e+05
 4.70739824e+05 6.08166059e+05 9.99999990e+07]","[0.00265224 0.04107275 0.0256927  0.05089643 0.05550452 0.06086828
 0.0431175  0.05704549 0.01222403 0.0538302  0.03471625 0.07878204
 0.01503927 0.02664098 0.09228034 0.03114535 0.07558157 0.07949326]",0.34901176111571,0.4930099036480877,1
118,equal-width,"[0.00000000e+00 5.55555556e+06 1.11111111e+07 1.66666667e+07
 2.22222222e+07 2.77777778e+07 3.33333333e+07 3.88888889e+07
 4.44444444e+07 5.00000000e+07 5.55555556e+07 6.11111111e+07
 6.66666667e+07 7.22222222e+07 7.77777778e+07 8.33333333e+07
 8.88888889e+07 9.44444444e+07 1.00000000e+08]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.1634168]",0.8296752444170832,0.046867282726642645,1
119,equal-width-data,[       0.     5570120.722 99999999.   ],[0.8365832 0.       ],0.8296752444170832,0.4935861248084945,1
120,kbins,"[       0.          5570120.72222222 11124819.44444444 16679518.16666667
 22234216.88888889 27788915.61111111 33343614.33333333 38898313.05555555
 44453011.77777778 50007710.5        55562409.22222222 61117107.94444444
 66671806.66666666 72226505.38888888 77781204.1111111  83335902.83333333
 88890601.55555555 94445300.27777778 99999999.        ]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.       ]",0.8296752444170832,0.046821496861141565,1
121,kbins-quantile,"[0.00000000e+00 8.65260000e+04 1.17854000e+05 1.51077667e+05
 1.77794222e+05 2.14676000e+05 2.24422000e+05 2.61382000e+05
 2.90952444e+05 3.29208000e+05 3.60624000e+05 4.22180000e+05
 4.55128667e+05 5.39660000e+05 6.52033556e+05 7.85488000e+05
 9.99999990e+07]","[0.05314861 0.05608238 0.06658764 0.03619796 0.06778782 0.05704549
 0.06605423 0.04528078 0.03930953 0.07058824 0.05482294 0.05366721
 0.04954808 0.06340199 0.05356349 0.00349681]",0.3421838551869666,0.49312423730138366,1
122,decision-tree,"[0.0000000e+00 2.1637000e+04 2.1659000e+04 8.9551000e+04 1.5145900e+05
 1.5557300e+05 1.5563900e+05 2.2785400e+05 2.2858000e+05 2.5839000e+05
 2.5846700e+05 2.6964300e+05 2.6988500e+05 2.7968600e+05 3.4761100e+05
 3.4780900e+05 3.4797400e+05 7.8914000e+05 9.9999999e+07]","[0.00265224 0.         0.05049637 0.12267003 0.         0.
 0.16103126 0.         0.03490888 0.         0.03114535 0.
 0.02527782 0.10325974 0.         0.         0.30164469 0.00349681]",0.6640753316416713,0.49306402366752944,1
123,kmeans,"[0.00000000e+00 5.10379560e+04 8.90084769e+04 1.21431518e+05
 1.54324734e+05 1.83753232e+05 2.21607253e+05 2.65170264e+05
 3.09691736e+05 3.41364922e+05 3.89876464e+05 4.29451901e+05
 4.49014288e+05 4.84874604e+05 5.39546799e+05 6.05771374e+05
 6.65541443e+05 7.64903530e+05 9.99999990e+07]","[0.02304045 0.03010816 0.06716551 0.05550452 0.06086828 0.10016299
 0.06605423 0.05517854 0.07335902 0.04173952 0.0397244  0.0374574
 0.03564973 0.03010816 0.04096903 0.02815232 0.02995999 0.02138095]",0.30719525252982305,0.49305594767724414,1
124,random-forest,"[0.00000000e+00 2.14610000e+04 7.79857222e+04 9.37102222e+04
 1.31761667e+05 1.51258556e+05 1.67510444e+05 2.00570333e+05
 2.17688778e+05 2.28862333e+05 2.58021500e+05 2.69801889e+05
 2.85504389e+05 3.29299667e+05 3.42403722e+05 3.71767000e+05
 4.49564500e+05 5.48948889e+05 7.25835611e+05 9.99999990e+07]","[0.00265224 0.04107275 0.0256927  0.07844125 0.0279597  0.0173359
 0.07149207 0.0151578  0.05704549 0.03490888 0.03114535 0.03471625
 0.04987406 0.04394725 0.03450882 0.08441251 0.07818936 0.07009927
 0.03793155]",0.33236890879647474,0.4930109010524172,1
125,equal-width,"[0.00000000e+00 5.26315789e+06 1.05263158e+07 1.57894737e+07
 2.10526316e+07 2.63157895e+07 3.15789474e+07 3.68421053e+07
 4.21052632e+07 4.73684211e+07 5.26315789e+07 5.78947368e+07
 6.31578947e+07 6.84210526e+07 7.36842105e+07 7.89473684e+07
 8.42105263e+07 8.94736842e+07 9.47368421e+07 1.00000000e+08]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.1634168]",0.8296752444170832,0.02310181765275432,1
126,equal-width-data,[       0.     5277768.158 99999999.   ],[0.8365832 0.       ],0.8296752444170832,0.4936256733196829,1
127,kbins,"[       0.          5277768.15789474 10540114.31578947 15802460.47368421
 21064806.63157895 26327152.78947369 31589498.94736842 36851845.10526316
 42114191.2631579  47376537.42105263 52638883.57894737 57901229.73684211
 63163575.89473684 68425922.05263159 73688268.21052632 78950614.36842106
 84212960.5263158  89475306.68421052 94737652.84210527 99999999.        ]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.8296752444170832,0.02305399031853883,1
128,kbins-quantile,"[0.00000000e+00 8.34263158e+04 1.12200000e+05 1.42978000e+05
 1.74636000e+05 2.03175789e+05 2.21364000e+05 2.50294000e+05
 2.69676000e+05 3.16942421e+05 3.39262000e+05 3.89818000e+05
 4.36172000e+05 4.81280105e+05 5.53630000e+05 6.72196105e+05
 9.99999990e+07]","[0.05314861 0.05608238 0.05131131 0.05147429 0.05263002 0.07220329
 0.03490888 0.03114535 0.06885465 0.04464365 0.05677878 0.0559194
 0.05691214 0.05209661 0.05298563 0.04548822]",0.33239456796925326,0.4931215009722516,1
129,decision-tree,"[0.0000000e+00 2.1637000e+04 2.1659000e+04 8.9551000e+04 1.5145900e+05
 1.5185500e+05 1.5557300e+05 1.5563900e+05 2.2785400e+05 2.2858000e+05
 2.5839000e+05 2.5846700e+05 2.6964300e+05 2.6988500e+05 2.7968600e+05
 3.4761100e+05 3.4780900e+05 3.4797400e+05 7.8914000e+05 9.9999999e+07]","[0.00265224 0.         0.05049637 0.12267003 0.         0.
 0.         0.16103126 0.         0.03490888 0.         0.03114535
 0.         0.02527782 0.10325974 0.         0.         0.30164469
 0.00349681]",0.6640753316416713,0.49306373101430523,1
130,kmeans,"[0.00000000e+00 4.33824327e+04 7.42940841e+04 1.04013895e+05
 1.28614311e+05 1.52097585e+05 1.84133863e+05 2.22721716e+05
 2.64024866e+05 2.99392276e+05 3.28390606e+05 3.57612200e+05
 3.98997226e+05 4.45265297e+05 5.02288881e+05 5.47756087e+05
 6.14797947e+05 6.67410164e+05 7.64922975e+05 9.99999990e+07]","[0.01598755 0.02773744 0.03471625 0.04187287 0.05550452 0.06086828
 0.10016299 0.06605423 0.04528078 0.03930953 0.05911987 0.03984294
 0.06390576 0.04430286 0.0338865  0.0337976  0.02289228 0.02995999
 0.02138095]",0.3077086009767097,0.49299028991710847,1
131,random-forest,"[0.0000000e+00 2.1483000e+04 8.0509000e+04 9.7779000e+04 1.2950300e+05
 1.5123900e+05 1.6558300e+05 1.9796700e+05 2.1589700e+05 2.2774400e+05
 2.4857800e+05 2.6376900e+05 2.7600100e+05 3.2316900e+05 3.4133000e+05
 3.5548700e+05 4.2009000e+05 4.4856900e+05 4.8567200e+05 6.4986900e+05
 9.9999999e+07]","[0.00265224 0.05049637 0.01626908 0.05089643 0.05550452 0.0173359
 0.05581568 0.0308342  0.05704549 0.0253519  0.04070233 0.02527782
 0.05931249 0.04394725 0.01517262 0.0662913  0.0374574  0.03564973
 0.08756853 0.06300193]",0.3073052345966666,0.4930056427647851,1
132,equal-width,"[0.0e+00 5.0e+06 1.0e+07 1.5e+07 2.0e+07 2.5e+07 3.0e+07 3.5e+07 4.0e+07
 4.5e+07 5.0e+07 5.5e+07 6.0e+07 6.5e+07 7.0e+07 7.5e+07 8.0e+07 8.5e+07
 9.0e+07 9.5e+07 1.0e+08]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.1634168]",0.8296752444170832,4.982982731427388e-05,1
133,equal-width-data,[       0.    5014650.85 99999999.  ],[0.8365832 0.       ],0.8296752444170832,0.49365941260193824,1
134,kbins,"[       0.          5014650.85       10013879.7        15013108.55
 20012337.4        25011566.25       30010795.1        35010023.95
 40009252.8        45008481.65       50007710.5        55006939.34999999
 60006168.2        65005397.05       70004625.89999999 75003854.75
 80003083.6        85002312.44999999 90001541.3        95000770.14999999
 99999999.        ]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.       ]",0.8296752444170832,0.0,1
135,kbins-quantile,"[0.0000000e+00 7.9574000e+04 1.1099000e+05 1.3649570e+05 1.7177600e+05
 1.9556350e+05 2.1856340e+05 2.3590930e+05 2.6424200e+05 2.9741800e+05
 3.2920800e+05 3.5706000e+05 4.0466800e+05 4.4484000e+05 5.1697800e+05
 5.8065700e+05 7.3692080e+05 9.9999999e+07]","[0.043725   0.065506   0.03862794 0.06415765 0.03695362 0.0308342
 0.06926952 0.0538302  0.04528078 0.03930953 0.05911987 0.05384501
 0.04990369 0.04772559 0.0532227  0.04852571 0.03674618]",0.30846836436262437,0.49311065173813284,1
136,decision-tree,"[0.0000000e+00 2.1637000e+04 2.1659000e+04 8.9551000e+04 1.5145900e+05
 1.5185500e+05 1.5557300e+05 1.5563900e+05 2.2785400e+05 2.2858000e+05
 2.5839000e+05 2.5846700e+05 2.6964300e+05 2.6988500e+05 2.7968600e+05
 3.4730300e+05 3.4761100e+05 3.4780900e+05 3.4797400e+05 7.8914000e+05
 9.9999999e+07]","[0.00265224 0.         0.05049637 0.12267003 0.         0.
 0.         0.16103126 0.         0.03490888 0.         0.03114535
 0.         0.02527782 0.10325974 0.         0.         0.
 0.30164469 0.00349681]",0.6640753316416713,0.4930622002391347,1
137,kmeans,"[0.00000000e+00 4.37025858e+04 8.02747738e+04 1.11773811e+05
 1.43729151e+05 1.82867364e+05 2.16166825e+05 2.31973587e+05
 2.69123190e+05 3.22763911e+05 3.56797237e+05 3.96917630e+05
 4.40015701e+05 4.77069006e+05 5.22103987e+05 5.52167783e+05
 6.07752552e+05 6.55807205e+05 7.09846540e+05 7.68922470e+05
 9.99999990e+07]","[0.01598755 0.03716106 0.05608238 0.05131131 0.07614461 0.0431175
 0.06926952 0.0538302  0.08459031 0.05911987 0.03984294 0.06390576
 0.03114535 0.02538154 0.03121944 0.01898059 0.02243295 0.01625426
 0.0194251  0.02138095]",0.29081570627368214,0.4930203529380959,1
138,random-forest,"[0.0000000e+00 2.1483000e+04 6.9346750e+04 9.0024000e+04 1.1069300e+05
 1.5126100e+05 1.7103900e+05 2.0123950e+05 2.1650750e+05 2.2760100e+05
 2.4971925e+05 2.6184400e+05 2.7260750e+05 3.0422700e+05 3.3045100e+05
 3.4687400e+05 3.7586450e+05 4.4041800e+05 4.7240050e+05 5.6635150e+05
 6.7222650e+05 9.9999999e+07]","[0.00265224 0.02791525 0.0388502  0.03981331 0.06658764 0.03619796
 0.05263002 0.0151578  0.05704549 0.0253519  0.04070233 0.02527782
 0.02990073 0.05831975 0.01503927 0.03450882 0.08441251 0.03114535
 0.06437991 0.0452067  0.04548822]",0.28543210728427004,0.49295422772459885,1
139,bayesian-blocks,"[0.00000000e+00 2.14610000e+04 2.25390000e+04 2.57730000e+04
 2.69610000e+04 3.00960000e+04 3.21420000e+04 3.38030000e+04
 3.60690000e+04 3.85220000e+04 4.05900000e+04 4.28780000e+04
 4.51110000e+04 5.15130000e+04 5.63860000e+04 6.00380000e+04
 6.31510000e+04 6.43610000e+04 6.76390000e+04 6.86510000e+04
 7.21490000e+04 7.50640000e+04 7.74510000e+04 7.89030000e+04
 8.10700000e+04 8.58110000e+04 9.02330000e+04 9.65470000e+04
 1.01365000e+05 1.02938000e+05 1.07261000e+05 1.12761000e+05
 1.17975000e+05 1.23761000e+05 1.25851000e+05 1.28711000e+05
 1.35289000e+05 1.37269000e+05 1.46509000e+05 1.50139000e+05
 1.55243000e+05 1.57861000e+05 1.60897000e+05 1.62019000e+05
 1.68850000e+05 1.71589000e+05 1.80411000e+05 1.91763000e+05
 1.93061000e+05 2.02939000e+05 2.05975000e+05 2.14511000e+05
 2.25522000e+05 2.31649000e+05 2.49601000e+05 2.57389000e+05
 2.70633000e+05 2.79752000e+05 2.92963000e+05 3.00311000e+05
 3.11289000e+05 3.15733000e+05 3.21783000e+05 3.38272000e+05
 3.43189000e+05 3.60778000e+05 3.64738000e+05 3.83317000e+05
 3.86056000e+05 4.05966000e+05 4.07385000e+05 4.28989000e+05
 4.51022000e+05 4.73583000e+05 4.96111000e+05 5.14877000e+05
 5.36052000e+05 5.41101000e+05 5.63728000e+05 6.00567000e+05
 6.31455000e+05 6.43489000e+05 6.76357000e+05 6.76467000e+05
 7.50739000e+05 7.89217000e+05 5.03946245e+07 9.99999990e+07]","[0.00265224 0.         0.         0.         0.0051415  0.
 0.         0.         0.         0.00819381 0.         0.
 0.0070529  0.         0.00752704 0.         0.         0.
 0.         0.0131575  0.         0.         0.         0.00942362
 0.         0.01626908 0.         0.00902356 0.         0.
 0.03078975 0.         0.01108312 0.         0.         0.02754482
 0.         0.01268336 0.01527634 0.         0.         0.0173359
 0.         0.         0.01886205 0.02467032 0.0122833  0.
 0.0156764  0.         0.0151578  0.05704549 0.01222403 0.01312787
 0.00955697 0.05642317 0.         0.02000296 0.00989776 0.0136761
 0.         0.01573566 0.02890799 0.01503927 0.02664098 0.
 0.01509853 0.         0.02727812 0.         0.01244629 0.05366721
 0.01493555 0.00939398 0.00718625 0.0180323  0.01243147 0.0173359
 0.01120166 0.0142836  0.00220773 0.01751371 0.         0.01420951
 0.02778189 0.00349681 0.        ]",0.0,0.4614220810391104,1
140,mdlp,"[0.00000000e+00 9.39286452e+04 2.07660519e+05 2.70566432e+05
 3.44299308e+05 4.49365329e+05 7.89140000e+05 9.99999990e+07]","[0.06941769 0.19522892 0.16353534 0.10325974 0.11892132 0.18272337
 0.00349681]",0.6422848514753838,0.4935667044438449,1
