ID,method,bins,distribution,kl_d,l2_norm,gpt_prompt
106,equal-width,"[0.         0.47058824 0.94117647 1.41176471 1.88235294 2.35294118
 2.82352941 3.29411765 3.76470588 4.23529412 4.70588235 5.17647059
 5.64705882 6.11764706 6.58823529 7.05882353 7.52941176 8.        ]","[8.95258557e-01 0.00000000e+00 9.95851237e-02 0.00000000e+00
 3.86723959e-03 0.00000000e+00 9.63105645e-04 0.00000000e+00
 2.37072159e-04 0.00000000e+00 5.92680397e-05 0.00000000e+00
 1.48170099e-05 0.00000000e+00 1.48170099e-05 0.00000000e+00
 0.00000000e+00]",0.0,0.06975995858409467,1
107,equal-width-data,[0.    0.412 1.235 2.059 3.294 4.118 5.353 6.176 7.   ],"[8.95258557e-01 9.95851237e-02 3.86723959e-03 9.63105645e-04
 2.37072159e-04 5.92680397e-05 1.48170099e-05 1.48170099e-05]",0.002380430133865241,0.40325570595501503,1
108,kbins,"[0.         0.41176471 0.82352941 1.23529412 1.64705882 2.05882353
 2.47058824 2.88235294 3.29411765 3.70588235 4.11764706 4.52941176
 4.94117647 5.35294118 5.76470588 6.17647059 6.58823529 7.        ]","[8.95258557e-01 0.00000000e+00 9.95851237e-02 0.00000000e+00
 3.86723959e-03 0.00000000e+00 0.00000000e+00 9.63105645e-04
 0.00000000e+00 2.37072159e-04 0.00000000e+00 0.00000000e+00
 5.92680397e-05 0.00000000e+00 1.48170099e-05 0.00000000e+00
 1.48170099e-05]",0.002380430133865241,0.1701548445973471,1
109,kbins-quantile,[0. 1. 7.],[0.89525856 0.10474144],0.9958453454285602,0.5801933495496097,2
110,decision-tree,[0.  0.5 1.5 2.5 3.5 4.5 5.5 7. ],"[8.95258557e-01 9.95851237e-02 3.86723959e-03 9.63105645e-04
 2.37072159e-04 5.92680397e-05 2.96340199e-05]",0.0031193564135693075,0.46879550282232907,1
111,kmeans,"[-1.1837753e-14  1.0000000e+00  1.0000000e+00  2.0000000e+00
  3.0000000e+00  4.0000000e+00  5.0000000e+00  6.0000000e+00
  7.0000000e+00]","[8.95258557e-01 0.00000000e+00 1.03452363e-01 0.00000000e+00
 9.63105645e-04 2.37072159e-04 5.92680397e-05 2.96340199e-05]",0.002380430133865241,0.4163956310941971,1
112,random-forest,"[0.         0.5        0.91176471 1.32352941 1.73529412 2.14705882
 2.55882353 2.97058824 3.38235294 3.79411765 4.20588235 4.55882353
 4.76470588 4.97058824 5.17647059 5.38235294 5.58823529 5.79411765
 7.        ]","[8.95258557e-01 0.00000000e+00 9.95851237e-02 0.00000000e+00
 3.86723959e-03 0.00000000e+00 0.00000000e+00 9.63105645e-04
 0.00000000e+00 2.37072159e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.92680397e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.96340199e-05]",0.0031193564135693075,0.16715272205984133,1
113,equal-width,"[0.         0.44444444 0.88888889 1.33333333 1.77777778 2.22222222
 2.66666667 3.11111111 3.55555556 4.         4.44444444 4.88888889
 5.33333333 5.77777778 6.22222222 6.66666667 7.11111111 7.55555556
 8.        ]","[8.95258557e-01 0.00000000e+00 9.95851237e-02 0.00000000e+00
 3.86723959e-03 0.00000000e+00 9.63105645e-04 0.00000000e+00
 0.00000000e+00 2.37072159e-04 0.00000000e+00 5.92680397e-05
 0.00000000e+00 1.48170099e-05 0.00000000e+00 1.48170099e-05
 0.00000000e+00 0.00000000e+00]",0.0,0.045785985340861646,1
114,equal-width-data,[0.    0.389 1.167 2.333 3.111 4.278 5.056 6.222 7.   ],"[8.95258557e-01 9.95851237e-02 3.86723959e-03 9.63105645e-04
 2.37072159e-04 5.92680397e-05 1.48170099e-05 1.48170099e-05]",0.002380430133865241,0.41227384972015046,1
115,kbins,"[0.         0.38888889 0.77777778 1.16666667 1.55555556 1.94444444
 2.33333333 2.72222222 3.11111111 3.5        3.88888889 4.27777778
 4.66666667 5.05555556 5.44444444 5.83333333 6.22222222 6.61111111
 7.        ]","[8.95258557e-01 0.00000000e+00 9.95851237e-02 0.00000000e+00
 0.00000000e+00 3.86723959e-03 0.00000000e+00 9.63105645e-04
 0.00000000e+00 0.00000000e+00 2.37072159e-04 0.00000000e+00
 5.92680397e-05 0.00000000e+00 0.00000000e+00 1.48170099e-05
 0.00000000e+00 1.48170099e-05]",0.002380430133865241,0.14937629388649565,1
116,kbins-quantile,[0. 1. 7.],[0.89525856 0.10474144],0.9958453454285602,0.5801933495496097,1
117,decision-tree,[0.  0.5 1.5 2.5 3.5 4.5 5.5 7. ],"[8.95258557e-01 9.95851237e-02 3.86723959e-03 9.63105645e-04
 2.37072159e-04 5.92680397e-05 2.96340199e-05]",0.0031193564135693075,0.46879550282232907,1
118,kmeans,"[-1.18516308e-14  0.00000000e+00  1.00000000e+00  2.00000000e+00
  3.00000000e+00  4.00000000e+00  5.00000000e+00  6.00000000e+00
  7.00000000e+00]","[0.00000000e+00 8.95258557e-01 1.03452363e-01 0.00000000e+00
 9.63105645e-04 2.37072159e-04 5.92680397e-05 2.96340199e-05]",0.024284817485798693,0.4147015655020573,1
119,random-forest,"[0.         0.5        0.83333333 1.16666667 1.5        1.83333333
 2.16666667 2.5        2.83333333 3.16666667 3.5        3.83333333
 4.16666667 4.5        4.83333333 5.16666667 5.5        5.66666667
 5.83333333 7.        ]","[8.95258557e-01 0.00000000e+00 9.95851237e-02 0.00000000e+00
 0.00000000e+00 3.86723959e-03 0.00000000e+00 0.00000000e+00
 9.63105645e-04 0.00000000e+00 0.00000000e+00 2.37072159e-04
 0.00000000e+00 0.00000000e+00 5.92680397e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.96340199e-05]",0.0031193564135693075,0.1759594037364247,1
120,equal-width,"[0.         0.42105263 0.84210526 1.26315789 1.68421053 2.10526316
 2.52631579 2.94736842 3.36842105 3.78947368 4.21052632 4.63157895
 5.05263158 5.47368421 5.89473684 6.31578947 6.73684211 7.15789474
 7.57894737 8.        ]","[8.95258557e-01 0.00000000e+00 9.95851237e-02 0.00000000e+00
 3.86723959e-03 0.00000000e+00 0.00000000e+00 9.63105645e-04
 0.00000000e+00 2.37072159e-04 0.00000000e+00 5.92680397e-05
 0.00000000e+00 0.00000000e+00 1.48170099e-05 0.00000000e+00
 1.48170099e-05 0.00000000e+00 0.00000000e+00]",0.0,0.02255770805625068,1
121,equal-width-data,[0.    0.368 1.105 2.211 3.316 4.053 5.158 6.263 7.   ],"[8.95258557e-01 9.95851237e-02 3.86723959e-03 9.63105645e-04
 2.37072159e-04 5.92680397e-05 1.48170099e-05 1.48170099e-05]",0.002380430133865241,0.40803102837535776,1
122,kbins,"[0.         0.36842105 0.73684211 1.10526316 1.47368421 1.84210526
 2.21052632 2.57894737 2.94736842 3.31578947 3.68421053 4.05263158
 4.42105263 4.78947368 5.15789474 5.52631579 5.89473684 6.26315789
 6.63157895 7.        ]","[8.95258557e-01 0.00000000e+00 9.95851237e-02 0.00000000e+00
 0.00000000e+00 3.86723959e-03 0.00000000e+00 0.00000000e+00
 9.63105645e-04 0.00000000e+00 2.37072159e-04 0.00000000e+00
 0.00000000e+00 5.92680397e-05 0.00000000e+00 0.00000000e+00
 1.48170099e-05 0.00000000e+00 1.48170099e-05]",0.002380430133865241,0.1292489450552834,1
123,kbins-quantile,[0. 1. 7.],[0.89525856 0.10474144],0.9958453454285602,0.5801933495496097,1
124,decision-tree,[0.  0.5 1.5 2.5 3.5 4.5 5.5 7. ],"[8.95258557e-01 9.95851237e-02 3.86723959e-03 9.63105645e-04
 2.37072159e-04 5.92680397e-05 2.96340199e-05]",0.0031193564135693075,0.46879550282232907,1
125,kmeans,"[-1.1837753e-14  0.0000000e+00  1.0000000e+00  2.0000000e+00
  3.0000000e+00  4.0000000e+00  5.0000000e+00  6.0000000e+00
  7.0000000e+00]","[0.00000000e+00 8.95258557e-01 1.03452363e-01 0.00000000e+00
 9.63105645e-04 2.37072159e-04 5.92680397e-05 2.96340199e-05]",0.02330801007660721,0.4147015655020573,1
126,random-forest,"[0.         0.5        0.81578947 1.13157895 1.44736842 1.76315789
 2.07894737 2.39473684 2.71052632 3.02631579 3.34210526 3.65789474
 3.97368421 4.28947368 4.60526316 4.92105263 5.23684211 5.52631579
 5.68421053 5.84210526 7.        ]","[8.95258557e-01 0.00000000e+00 9.95851237e-02 0.00000000e+00
 0.00000000e+00 3.86723959e-03 0.00000000e+00 0.00000000e+00
 9.63105645e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.37072159e-04 0.00000000e+00 0.00000000e+00 5.92680397e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.96340199e-05]",0.0031193564135693075,0.15783937128331083,1
127,equal-width,"[0.  0.4 0.8 1.2 1.6 2.  2.4 2.8 3.2 3.6 4.  4.4 4.8 5.2 5.6 6.  6.4 6.8
 7.2 7.6 8. ]","[8.95258557e-01 0.00000000e+00 9.95851237e-02 0.00000000e+00
 0.00000000e+00 3.86723959e-03 0.00000000e+00 9.63105645e-04
 0.00000000e+00 0.00000000e+00 2.37072159e-04 0.00000000e+00
 5.92680397e-05 0.00000000e+00 0.00000000e+00 1.48170099e-05
 0.00000000e+00 1.48170099e-05 0.00000000e+00 0.00000000e+00]",0.0,0.0,1
128,equal-width-data,[0.   0.35 1.05 2.1  3.15 4.2  5.25 6.3  7.  ],"[8.95258557e-01 9.95851237e-02 3.86723959e-03 9.63105645e-04
 2.37072159e-04 5.92680397e-05 1.48170099e-05 1.48170099e-05]",0.002380430133865241,0.4030606113989744,1
129,kbins,"[0.   0.35 0.7  1.05 1.4  1.75 2.1  2.45 2.8  3.15 3.5  3.85 4.2  4.55
 4.9  5.25 5.6  5.95 6.3  6.65 7.  ]","[8.95258557e-01 0.00000000e+00 9.95851237e-02 0.00000000e+00
 0.00000000e+00 3.86723959e-03 0.00000000e+00 0.00000000e+00
 9.63105645e-04 0.00000000e+00 0.00000000e+00 2.37072159e-04
 0.00000000e+00 0.00000000e+00 5.92680397e-05 0.00000000e+00
 0.00000000e+00 1.48170099e-05 0.00000000e+00 1.48170099e-05]",0.002380430133865241,0.10970580009963149,1
130,kbins-quantile,[0. 1. 7.],[0.89525856 0.10474144],0.9958453454285602,0.5801933495496097,1
131,decision-tree,[0.  0.5 1.5 2.5 3.5 4.5 5.5 7. ],"[8.95258557e-01 9.95851237e-02 3.86723959e-03 9.63105645e-04
 2.37072159e-04 5.92680397e-05 2.96340199e-05]",0.0031193564135693075,0.46879550282232907,1
132,kmeans,"[-1.1837753e-14  0.0000000e+00  1.0000000e+00  2.0000000e+00
  3.0000000e+00  4.0000000e+00  5.0000000e+00  6.0000000e+00
  7.0000000e+00]","[0.00000000e+00 8.95258557e-01 1.03452363e-01 0.00000000e+00
 9.63105645e-04 2.37072159e-04 5.92680397e-05 2.96340199e-05]",0.02330801007660721,0.4147015655020573,1
133,random-forest,"[0.    0.5   0.85  1.2   1.55  1.9   2.25  2.6   2.95  3.3   3.65  4.
 4.35  4.6   4.775 4.95  5.125 5.3   5.475 5.65  5.825 7.   ]","[8.95258557e-01 0.00000000e+00 9.95851237e-02 0.00000000e+00
 0.00000000e+00 3.86723959e-03 0.00000000e+00 0.00000000e+00
 9.63105645e-04 0.00000000e+00 0.00000000e+00 2.37072159e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 5.92680397e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.96340199e-05]",0.0031193564135693075,0.10875268181148623,1
134,bayesian-blocks,[0.  0.5 1.5 2.5 3.5 4.5 7. ],"[8.95258557e-01 9.95851237e-02 3.86723959e-03 9.63105645e-04
 2.37072159e-04 8.89020596e-05]",0.0045066489399093745,0.5285371406751405,1
135,mdlp,[0. 7.],[1.],0.9691304654923466,0.5461932194651495,1
