ID,method,bins,distribution,kl_d,l2_norm,gpt_prompt
98,equal-width-data,"[     0.     31131.663  62263.326  93394.989 124526.651 155658.314
 186789.977 217921.64  249053.303 435844.   ]","[8.73018225e-01 1.19025041e-01 6.74173952e-03 1.00755668e-03
 1.03719069e-04 5.92680397e-05 1.48170099e-05 1.48170099e-05
 1.48170099e-05]",0.7183145912426522,0.49019307807790746,1
99,equal-frequency,"[     0.      4831.103   7461.87    9474.893  11271.696  12969.59
  14634.153  16377.62   18261.85   20324.938  22798.29   25779.241
  29949.917  36968.571 435844.   ]","[0.0714328  0.07140317 0.0714328  0.07144762 0.07140317 0.07147726
 0.07135872 0.07144762 0.07144762 0.07146244 0.07140317 0.07140317
 0.07144762 0.0714328 ]",0.1728742581404037,0.5256963157023151,1
100,kbins,"[     0.          31131.66285714  62263.32571429  93394.98857143
 124526.65142857 155658.31428571 186789.97714286 217921.64
 249053.30285714 280184.96571429 311316.62857143 342448.29142857
 373579.95428571 404711.61714286 435843.28      ]","[8.73018225e-01 1.19025041e-01 6.74173952e-03 1.00755668e-03
 1.03719069e-04 5.92680397e-05 1.48170099e-05 1.48170099e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.48170099e-05]",0.7183072420397316,0.2465398240466199,1
101,kbins-quantile,"[     0.           4831.10285714   7461.87         9474.89285714
  11271.69571429  12969.59        14634.15285714  16377.62
  18261.85        20324.93785714  22798.29        25779.24071429
  29949.91714286  36968.57142857 435843.28      ]","[0.0714328  0.07140317 0.0714328  0.07144762 0.07140317 0.07147726
 0.07135872 0.07144762 0.07144762 0.07146244 0.07140317 0.07140317
 0.07144762 0.0714328 ]",0.172873090301918,0.5256966571953836,1
102,decision-tree,"[     0.           2269.55004883   2957.82495117   2958.20507812
   3125.21496582   3164.16491699   3175.94506836   3187.3449707
   4128.79492188   4130.79003906  15790.99511719  15793.93994141
  52583.54492188  56061.3046875  435844.        ]","[2.08771670e-02 1.09497703e-02 7.40850496e-05 3.21529115e-03
 8.00118536e-04 1.03719069e-04 2.22255149e-04 1.84323603e-02
 1.48170099e-05 4.22477404e-01 8.89020596e-05 5.05111868e-01
 4.87479627e-03 1.27574455e-02]",0.9965775892942145,0.5200482411700736,1
103,kmeans,"[     0.           3389.25271121   7633.96103966  11385.76557588
  15099.04400427  19124.06814232  23627.37998646  28810.32522922
  35013.16125355  42638.15660486  53115.48809604  68611.37234409
  96629.15177966 164245.975      435844.        ]","[3.97095866e-02 1.09305082e-01 1.41457994e-01 1.57697437e-01
 1.53993184e-01 1.33975404e-01 1.04000593e-01 7.25885316e-02
 4.54141354e-02 2.50851978e-02 1.17795229e-02 4.04504371e-03
 8.44569566e-04 1.03719069e-04]",0.40188814692845487,0.504436376521588,1
104,random-forest,"[0.00000000e+00 3.70499992e+00 2.29018542e+03 3.00517571e+03
 4.14773394e+03 6.18535502e+03 9.18872555e+03 1.07714120e+04
 1.17129775e+04 1.37452107e+04 1.56151633e+04 1.62989466e+04
 1.81376031e+04 3.10989015e+04 5.12269979e+04 4.35844000e+05]","[0.00065195 0.02053638 0.01155727 0.02224033 0.05085198 0.09762928
 0.06131279 0.03951697 0.08533116 0.08032301 0.02696696 0.06953623
 0.30597126 0.10764558 0.01992888]",0.4010100411755446,0.5213550774915316,1
105,equal-width,"[     0.          33333.33333333  66666.66666667 100000.
 133333.33333333 166666.66666667 200000.         233333.33333333
 266666.66666667 300000.         333333.33333333 366666.66666667
 400000.         433333.33333333 466666.66666667 500000.        ]","[8.97273670e-01 9.69773300e-02 4.97851534e-03 5.77863387e-04
 1.18536079e-04 2.96340199e-05 2.96340199e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.48170099e-05 0.00000000e+00]",0.6936806793037059,0.12468851069765596,1
106,equal-width-data,"[     0.     29056.219  58112.437  87168.656 116224.875 145281.093
 174337.312 232449.749 435844.   ]","[8.44139873e-01 1.44939991e-01 9.39398429e-03 1.21499481e-03
 1.62987109e-04 1.03719069e-04 2.96340199e-05 1.48170099e-05]",0.7434118493493538,0.5202940299632615,1
107,equal-frequency,"[     0.      4643.283   7147.42    9107.042  10817.65   12416.12
  13974.842  15523.95   17231.695  19056.126  21108.81   23518.162
  26507.356  30626.366  37686.829 435844.   ]","[0.06667654 0.06667654 0.06669136 0.06661728 0.066721   0.06661728
 0.06664691 0.06667654 0.06669136 0.06664691 0.06669136 0.06664691
 0.06666173 0.06666173 0.06667654]",0.1394286700589994,0.5251783560474722,1
108,kbins,"[     0.          29056.21866667  58112.43733333  87168.656
 116224.87466667 145281.09333333 174337.312      203393.53066667
 232449.74933333 261505.968      290562.18666667 319618.40533333
 348674.624      377730.84266667 406787.06133333 435843.28      ]","[8.44139873e-01 1.44939991e-01 9.39398429e-03 1.21499481e-03
 1.62987109e-04 1.03719069e-04 0.00000000e+00 2.96340199e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.48170099e-05]",0.7434045001464332,0.22214393382874076,1
109,kbins-quantile,"[     0.           4643.28333333   7147.42         9107.042
  10817.65        12416.12        13974.842       15523.95
  17231.69533333  19056.126       21108.81        23518.162
  26507.356       30626.366       37686.82933333 435843.28      ]","[0.06667654 0.06667654 0.06669136 0.06661728 0.066721   0.06661728
 0.06664691 0.06667654 0.06669136 0.06664691 0.06669136 0.06664691
 0.06666173 0.06666173 0.06667654]",0.13942757141945994,0.5251786973174618,1
110,decision-tree,"[     0.           2269.55004883   2287.69506836   2957.82495117
   2958.20507812   3125.21496582   3164.16491699   3175.94506836
   3187.3449707    4128.79492188   4130.79003906  15790.99511719
  15793.93994141  52583.54492188  56061.3046875  435844.        ]","[2.08771670e-02 2.81523189e-04 1.06682471e-02 7.40850496e-05
 3.21529115e-03 8.00118536e-04 1.03719069e-04 2.22255149e-04
 1.84323603e-02 1.48170099e-05 4.22477404e-01 8.89020596e-05
 5.05111868e-01 4.87479627e-03 1.27574455e-02]",0.9970401630059023,0.5199375455673932,1
111,kmeans,"[     0.           3355.61050453   7543.31641516  11207.05994573
  14763.69743002  18488.55638124  22429.61522564  26635.27684321
  31433.0421267   37080.2003001   44127.59377865  53851.16677419
  68809.45125828  96629.15177966 164245.975      435844.        ]","[3.89983701e-02 1.06919544e-01 1.36835087e-01 1.51459475e-01
 1.45695659e-01 1.24670322e-01 9.79552526e-02 7.43665728e-02
 5.24818492e-02 3.45088161e-02 2.02844866e-02 1.09349533e-02
 3.94132464e-03 8.44569566e-04 1.03719069e-04]",0.36202135634319565,0.5036474932072095,1
112,random-forest,"[0.00000000e+00 3.70499992e+00 2.29966492e+03 2.95820508e+03
 4.11995996e+03 6.31826001e+03 9.57571484e+03 1.00822549e+04
 1.18184751e+04 1.41127251e+04 1.60117754e+04 1.69830547e+04
 1.93693594e+04 2.92097451e+04 4.11201797e+04 5.23991504e+04
 4.35844000e+05]","[0.00065195 0.02069936 0.01054971 0.02259594 0.05480812 0.10849015
 0.01927693 0.07156616 0.09754038 0.07949326 0.03769447 0.08722774
 0.23564973 0.10537857 0.0304045  0.01797303]",0.3303735125028169,0.5203749885845833,1
113,equal-width,"[     0.  31250.  62500.  93750. 125000. 156250. 187500. 218750. 250000.
 281250. 312500. 343750. 375000. 406250. 437500. 468750. 500000.]","[8.74307305e-01 1.17884131e-01 6.63802045e-03 9.77922655e-04
 8.89020596e-05 5.92680397e-05 1.48170099e-05 1.48170099e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.48170099e-05 0.00000000e+00 0.00000000e+00]",0.7170363832781471,0.09785296499042584,1
114,equal-width-data,"[     0.     27240.205  54480.41   81720.615 108960.82  136201.025
 163441.23  190681.435 217921.64  245161.845 435844.   ]","[8.14757742e-01 1.70277078e-01 1.29500667e-02 1.60023707e-03
 2.22255149e-04 8.89020596e-05 5.92680397e-05 1.48170099e-05
 1.48170099e-05 1.48170099e-05]",0.7654366573458959,0.4747440432690728,1
115,equal-frequency,"[     0.      4473.265   6866.481   8742.47   10415.61   11906.409
  13373.53   14842.693  16377.62   18022.83   19802.94   21818.911
  24170.992  27100.769  31298.272  38422.691 435844.   ]","[0.06251296 0.06249815 0.06251296 0.0624537  0.06252778 0.06248333
 0.06249815 0.06246851 0.06249815 0.06249815 0.06252778 0.06251296
 0.06249815 0.06251296 0.06248333 0.06251296]",0.10815687252344042,0.5246880804498526,1
116,kbins,"[     0.     27240.205  54480.41   81720.615 108960.82  136201.025
 163441.23  190681.435 217921.64  245161.845 272402.05  299642.255
 326882.46  354122.665 381362.87  408603.075 435843.28 ]","[8.14757742e-01 1.70277078e-01 1.29500667e-02 1.60023707e-03
 2.22255149e-04 8.89020596e-05 5.92680397e-05 1.48170099e-05
 1.48170099e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.48170099e-05]",0.7654293081429753,0.1988536558830768,1
117,kbins-quantile,"[     0.         4473.265      6866.48125    8742.47      10415.61
  11906.409375  13373.53      14842.693125  16377.62      18022.83
  19802.94      21818.91125   24170.9925    27100.76875   31298.2725
  38422.690625 435843.28    ]","[0.06251296 0.06249815 0.06251296 0.0624537  0.06252778 0.06248333
 0.06249815 0.06246851 0.06249815 0.06249815 0.06252778 0.06251296
 0.06249815 0.06251296 0.06248333 0.06251296]",0.10815583863919054,0.5246884213707921,1
118,decision-tree,"[     0.           2269.55004883   2287.69506836   2957.82495117
   2958.20507812   3125.21496582   3164.16491699   3175.94506836
   3187.3449707    4128.79492188   4130.79003906   9680.31005859
  15790.99511719  15793.93994141  52583.54492188  56061.3046875
 435844.        ]","[2.08771670e-02 2.81523189e-04 1.06682471e-02 7.40850496e-05
 3.21529115e-03 8.00118536e-04 1.03719069e-04 2.22255149e-04
 1.84323603e-02 1.48170099e-05 1.67150689e-01 2.55326715e-01
 8.89020596e-05 5.05111868e-01 4.87479627e-03 1.27574455e-02]",0.8899064847884802,0.5198871472417692,1
119,kmeans,"[     0.           3328.7960499    7475.41167851  11085.27407693
  14588.4036566   18244.3344228   22067.81406263  26065.25419463
  30434.78327957  35389.77993616  41301.97818874  48750.70749347
  57802.28184685  71870.17388889  98878.6885     164245.975
 435844.        ]","[3.84056897e-02 1.04815528e-01 1.34538450e-01 1.49029486e-01
 1.43843532e-01 1.23336791e-01 9.71699511e-02 7.26626167e-02
 5.19632538e-02 3.68647207e-02 2.26107571e-02 1.35723811e-02
 7.39368795e-03 2.99303601e-03 6.96399467e-04 1.03719069e-04]",0.3466455561402886,0.5018872771483671,1
120,random-forest,"[0.00000000e+00 3.70499992e+00 2.27426436e+03 2.94917996e+03
 4.01356003e+03 4.66549744e+03 7.75185751e+03 9.68057129e+03
 1.07039349e+04 1.19028350e+04 1.37779570e+04 1.52042274e+04
 1.60579097e+04 1.91697173e+04 2.20332672e+04 3.64419761e+04
 5.23479568e+04 4.35844000e+05]","[0.00065195 0.02028449 0.01069788 0.02075863 0.01474292 0.08530153
 0.06940287 0.04003556 0.0503482  0.07894503 0.06128315 0.03490888
 0.1163728  0.08936139 0.23136761 0.05749    0.01804712]",0.2801041492814963,0.5207209143239346,1
121,equal-width,"[     0.          29411.76470588  58823.52941176  88235.29411765
 117647.05882353 147058.82352941 176470.58823529 205882.35294118
 235294.11764706 264705.88235294 294117.64705882 323529.41176471
 352941.17647059 382352.94117647 411764.70588235 441176.47058824
 470588.23529412 500000.        ]","[8.49251741e-01 1.40583790e-01 8.66795081e-03 1.20017780e-03
 1.62987109e-04 8.89020596e-05 1.48170099e-05 1.48170099e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.48170099e-05 0.00000000e+00
 0.00000000e+00]",0.7390290531463121,0.07208866052029361,1
122,equal-width-data,"[     0.    25637.84  51275.68  76913.52 102551.36 128189.2  153827.04
 179464.88 230740.56 435844.  ]","[7.82634464e-01 1.97495925e-01 1.72025485e-02 2.04474737e-03
 4.29693288e-04 8.89020596e-05 5.92680397e-05 2.96340199e-05
 1.48170099e-05]",0.7866891163240824,0.5046641935940464,1
123,equal-frequency,"[     0.      4314.33    6605.808   8452.295  10041.981  11469.54
  12877.44   14238.332  15633.111  17134.77   18726.188  20457.814
  22485.74   24791.669  27741.364  31902.274  39099.564 435844.   ]","[0.05883835 0.05880871 0.05882353 0.0587939  0.05883835 0.05885316
 0.05883835 0.05880871 0.0587939  0.05883835 0.05880871 0.0587939
 0.05885316 0.05883835 0.05882353 0.05880871 0.05883835]",0.07877222013300544,0.5242166869134222,1
124,kbins,"[     0.    25637.84  51275.68  76913.52 102551.36 128189.2  153827.04
 179464.88 205102.72 230740.56 256378.4  282016.24 307654.08 333291.92
 358929.76 384567.6  410205.44 435843.28]","[7.82634464e-01 1.97495925e-01 1.72025485e-02 2.04474737e-03
 4.29693288e-04 8.89020596e-05 5.92680397e-05 0.00000000e+00
 2.96340199e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.48170099e-05]",0.7866817671211618,0.17651276183661413,1
125,kbins-quantile,"[     0.           4314.33         6605.80823529   8452.29529412
  10041.98058824  11469.54        12877.44        14238.33176471
  15633.11058824  17134.77        18726.18764706  20457.81411765
  22485.74        24791.66941176  27741.36352941  31902.27411765
  39099.56352941 435843.28      ]","[0.05883835 0.05880871 0.05882353 0.0587939  0.05883835 0.05885316
 0.05883835 0.05880871 0.0587939  0.05883835 0.05880871 0.0587939
 0.05885316 0.05883835 0.05882353 0.05880871 0.05883835]",0.0787712470882711,0.524217027344716,1
126,decision-tree,"[     0.           2269.55004883   2287.69506836   2957.82495117
   2958.20507812   3125.21496582   3164.16491699   3175.94506836
   3187.3449707    4128.79492188   4130.79003906   9680.31005859
   9804.94970703  15790.99511719  15793.93994141  52583.54492188
  56061.3046875  435844.        ]","[2.08771670e-02 2.81523189e-04 1.06682471e-02 7.40850496e-05
 3.21529115e-03 8.00118536e-04 1.03719069e-04 2.22255149e-04
 1.84323603e-02 1.48170099e-05 1.67150689e-01 4.62290710e-03
 2.50703808e-01 8.89020596e-05 5.05111868e-01 4.87479627e-03
 1.27574455e-02]",0.8826366048694753,0.5198354482425505,1
127,kmeans,"[     0.           3209.65072767   7173.95505115  10561.54825592
  13662.86234038  16637.9461428   19716.78520161  23123.73194671
  26950.33497094  31459.30667748  36842.62935106  43302.38770616
  51554.66296404  61644.48282427  74996.48830579 100404.7741573
 164245.975      435844.        ]","[3.65387465e-02 9.77329975e-02 1.21573566e-01 1.30360053e-01
 1.24107275e-01 1.11823974e-01 1.00711216e-01 8.67091421e-02
 6.76248333e-02 5.04519188e-02 3.32197363e-02 1.97955253e-02
 1.09053193e-02 5.55637872e-03 2.14846644e-03 6.37131427e-04
 1.03719069e-04]",0.29842286460618694,0.5002203745324376,1
128,random-forest,"[0.00000000e+00 3.70499992e+00 2.27265149e+03 2.81335231e+03
 3.50189003e+03 4.33009460e+03 6.20814947e+03 9.54398489e+03
 1.03471148e+04 1.17941660e+04 1.27150179e+04 1.51202783e+04
 1.58488050e+04 1.63995542e+04 1.92571321e+04 2.35306393e+04
 4.15215774e+04 5.22371021e+04 4.35844000e+05]","[0.00065195 0.02026967 0.00841606 0.01269818 0.01708401 0.04739961
 0.1101052  0.03055267 0.06037932 0.03861313 0.10297822 0.03037487
 0.0215143  0.10580827 0.12690769 0.21972144 0.02824122 0.01828419]",0.28029395731756446,0.5200904778851901,1
129,equal-width,"[     0.          27777.77777778  55555.55555556  83333.33333333
 111111.11111111 138888.88888889 166666.66666667 194444.44444444
 222222.22222222 250000.         277777.77777778 305555.55555556
 333333.33333333 361111.11111111 388888.88888889 416666.66666667
 444444.44444444 472222.22222222 500000.        ]","[8.24062824e-01 1.62587050e-01 1.14683657e-02 1.49651800e-03
 2.22255149e-04 8.89020596e-05 2.96340199e-05 1.48170099e-05
 1.48170099e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.48170099e-05
 0.00000000e+00 0.00000000e+00]",0.7588161481002295,0.047260671450144565,1
130,equal-width-data,"[     0.     24213.516  48427.031  72640.547  96854.062 121067.578
 145281.093 169494.609 193708.124 217921.64  242135.156 435844.   ]","[7.50940880e-01 2.23692399e-01 2.18254556e-02 2.59297674e-03
 7.11216477e-04 8.89020596e-05 7.40850496e-05 2.96340199e-05
 1.48170099e-05 1.48170099e-05 1.48170099e-05]",0.820006478589831,0.4613364277349954,1
131,equal-frequency,"[     0.      4171.893   6373.508   8174.655   9689.662  11086.69
  12416.12   13729.97   15005.461  16377.62   17847.46   19388.793
  21108.81   23094.532  25404.583  28352.655  32486.306  39643.405
 435844.   ]","[0.05556379 0.05554897 0.05556379 0.05554897 0.05553415 0.05562306
 0.05547489 0.05559342 0.05550452 0.05560824 0.05553415 0.05556379
 0.05556379 0.05554897 0.05554897 0.05556379 0.05554897 0.05556379]",0.05106513465559959,0.5237590379430792,1
132,kbins,"[     0.          24213.51555556  48427.03111111  72640.54666667
  96854.06222222 121067.57777778 145281.09333333 169494.60888889
 193708.12444444 217921.64       242135.15555556 266348.67111111
 290562.18666667 314775.70222222 338989.21777778 363202.73333333
 387416.24888889 411629.76444444 435843.28      ]","[7.50940880e-01 2.23692399e-01 2.18254556e-02 2.59297674e-03
 7.11216477e-04 8.89020596e-05 7.40850496e-05 2.96340199e-05
 1.48170099e-05 1.48170099e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.48170099e-05]",0.8199991293869103,0.1549986393076157,1
133,kbins-quantile,"[     0.           4171.89333333   6373.50777778   8174.655
   9689.66222222  11086.69        12416.12        13729.97
  15005.46111111  16377.62        17847.46        19388.79277778
  21108.81        23094.53166667  25404.58333333  28352.655
  32486.30555556  39643.405      435843.28      ]","[0.05556379 0.05554897 0.05556379 0.05554897 0.05553415 0.05562306
 0.05547489 0.05559342 0.05550452 0.05560824 0.05553415 0.05556379
 0.05556379 0.05554897 0.05554897 0.05556379 0.05554897 0.05556379]",0.05106421911810788,0.5237593783473609,1
134,decision-tree,"[     0.           2269.55004883   2287.69506836   2957.82495117
   2958.20507812   3125.21496582   3164.16491699   3175.94506836
   3187.3449707    4128.79492188   4130.79003906   9680.31005859
   9801.05517578   9804.94970703  15790.99511719  15793.93994141
  52583.54492188  56061.3046875  435844.        ]","[2.08771670e-02 2.81523189e-04 1.06682471e-02 7.40850496e-05
 3.21529115e-03 8.00118536e-04 1.03719069e-04 2.22255149e-04
 1.84323603e-02 1.48170099e-05 1.67150689e-01 4.48955401e-03
 1.33353089e-04 2.50703808e-01 8.89020596e-05 5.05111868e-01
 4.87479627e-03 1.27574455e-02]",0.8824901945915624,0.5197837958640844,1
135,kmeans,"[     0.           2816.65870354   6354.51885642   9492.49853413
  12393.19134498  15243.88922878  18170.12778286  21137.87383217
  24235.89425495  27584.30311031  31410.93987282  35961.9856963
  41619.1613571   49051.33486726  58193.84652778  72223.16609756
  99014.69424242 164245.975      435844.        ]","[2.94265817e-02 8.10934953e-02 1.04415469e-01 1.17409987e-01
 1.21855090e-01 1.13483479e-01 9.98814639e-02 8.38198252e-02
 6.96992147e-02 5.54600682e-02 4.40361535e-02 3.34716254e-02
 2.19439917e-02 1.31871388e-02 7.17143280e-03 2.85968292e-03
 6.81582457e-04 1.03719069e-04]",0.25343443396556964,0.5001028649657167,1
136,random-forest,"[0.00000000e+00 3.70499992e+00 2.25900500e+03 2.71928003e+03
 3.39530005e+03 4.20270508e+03 5.03006006e+03 8.18063989e+03
 9.69180518e+03 1.03137700e+04 1.15799302e+04 1.28984346e+04
 1.40704502e+04 1.58296602e+04 1.67754795e+04 1.99797354e+04
 3.44953535e+04 4.80880488e+04 5.65593887e+04 4.35844000e+05]","[0.00065195 0.0200326  0.00718625 0.01192769 0.01628389 0.02050674
 0.09019114 0.05550452 0.02349978 0.05263002 0.05532672 0.05054082
 0.07444066 0.03673137 0.11564676 0.27722626 0.06565417 0.01370573
 0.01231294]",0.31264327535857084,0.5190831328528549,1
137,equal-width,"[     0.          26315.78947368  52631.57894737  78947.36842105
 105263.15789474 131578.94736842 157894.73684211 184210.52631579
 210526.31578947 236842.10526316 263157.89473684 289473.68421053
 315789.47368421 342105.26315789 368421.05263158 394736.84210526
 421052.63157895 447368.42105263 473684.21052632 500000.        ]","[7.96280931e-01 1.86205364e-01 1.51133501e-02 1.86694325e-03
 3.40791228e-04 8.89020596e-05 5.92680397e-05 1.48170099e-05
 1.48170099e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.48170099e-05 0.00000000e+00 0.00000000e+00]",0.7776709221708369,0.0232606193999918,1
138,equal-width-data,"[     0.    22939.12  45878.24  68817.36  91756.48 114695.6  137634.72
 160573.84 183512.96 206452.08 229391.2  435844.  ]","[7.18002667e-01 2.50526004e-01 2.65817158e-02 3.57089939e-03
 9.92739665e-04 1.62987109e-04 5.92680397e-05 5.92680397e-05
 1.48170099e-05 1.48170099e-05 1.48170099e-05]",0.8591337782219695,0.46979226355285886,1
139,equal-frequency,"[     0.     4023.83   6158.61   7908.4    9376.88  10727.12  11989.23
  13231.1   14455.77  15707.95  17062.38  18462.33  19995.77  21712.06
  23656.62  25964.07  28927.    33104.04  40187.21 435844.  ]","[0.0526152  0.05265965 0.05263002 0.05260039 0.05267447 0.0526152
 0.05264484 0.05258557 0.05264484 0.05267447 0.0526152  0.0526152
 0.05265965 0.05260039 0.05264484 0.0526152  0.05264484 0.05264484
 0.0526152 ]",0.02486215338047837,0.5233230106494479,1
140,kbins,"[     0.    22939.12  45878.24  68817.36  91756.48 114695.6  137634.72
 160573.84 183512.96 206452.08 229391.2  252330.32 275269.44 298208.56
 321147.68 344086.8  367025.92 389965.04 412904.16 435843.28]","[7.18002667e-01 2.50526004e-01 2.65817158e-02 3.57089939e-03
 9.92739665e-04 1.62987109e-04 5.92680397e-05 5.92680397e-05
 1.48170099e-05 1.48170099e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.48170099e-05]",0.8591264290190488,0.13421320207870013,1
141,kbins-quantile,"[     0.     4023.83   6158.61   7908.4    9376.88  10727.12  11989.23
  13231.1   14455.77  15707.95  17062.38  18462.33  19995.77  21712.06
  23656.62  25964.07  28927.    33104.04  40187.21 435843.28]","[0.0526152  0.05265965 0.05263002 0.05260039 0.05267447 0.0526152
 0.05264484 0.05258557 0.05264484 0.05267447 0.0526152  0.0526152
 0.05265965 0.05260039 0.05264484 0.0526152  0.05264484 0.05264484
 0.0526152 ]",0.024861292602992857,0.5233233506090262,1
142,decision-tree,"[     0.           2269.55004883   2287.69506836   2957.82495117
   2958.20507812   3125.21496582   3164.16491699   3175.94506836
   3187.3449707    4128.79492188   4130.79003906   9680.31005859
   9801.05517578   9804.94970703   9817.96484375  15790.99511719
  15793.93994141  52583.54492188  56061.3046875  435844.        ]","[2.08771670e-02 2.81523189e-04 1.06682471e-02 7.40850496e-05
 3.21529115e-03 8.00118536e-04 1.03719069e-04 2.22255149e-04
 1.84323603e-02 1.48170099e-05 1.67150689e-01 4.48955401e-03
 1.33353089e-04 4.29693288e-04 2.50274115e-01 8.89020596e-05
 5.05111868e-01 4.87479627e-03 1.27574455e-02]",0.8815264506013584,0.5197319706851224,1
143,kmeans,"[     0.           2729.43427346   6174.99260762   9236.50929599
  12046.335764    14747.61906541  17462.70575236  20234.84946771
  23188.54423814  26356.0702973   29914.96342543  33922.33359306
  38523.64471992  44259.66620056  51832.12767838  61356.84942918
  74570.25372549 100260.79177778 164245.975      435844.        ]","[2.80337828e-02 7.75966810e-02 9.96295748e-02 1.12742629e-01
 1.15661579e-01 1.08608683e-01 9.73773892e-02 8.48273818e-02
 7.26626167e-02 5.94902949e-02 4.62142540e-02 3.51903986e-02
 2.62112906e-02 1.69062083e-02 1.02533709e-02 5.61564676e-03
 2.23736850e-03 6.37131427e-04 1.03719069e-04]",0.22993889457132288,0.49860625996883956,1
144,random-forest,"[0.00000000e+00 3.70499992e+00 2.23216511e+03 2.70596501e+03
 3.18444998e+03 4.12896493e+03 4.86426998e+03 8.06341512e+03
 9.73523489e+03 1.10074897e+04 1.17619249e+04 1.26668300e+04
 1.39927048e+04 1.53047549e+04 1.60723449e+04 1.66621851e+04
 1.86920895e+04 2.82644799e+04 4.18331403e+04 5.26613250e+04
 4.35844000e+05]","[0.00065195 0.01973626 0.00724552 0.0085346  0.01850645 0.01749889
 0.09090236 0.06082383 0.05046674 0.03188621 0.03778338 0.05685287
 0.056275   0.0307453  0.02332197 0.07568529 0.24501408 0.12311454
 0.02751519 0.01743962]",0.255509532913059,0.5196048943244027,1
145,equal-width,"[     0.  25000.  50000.  75000. 100000. 125000. 150000. 175000. 200000.
 225000. 250000. 275000. 300000. 325000. 350000. 375000. 400000. 425000.
 450000. 475000. 500000.]","[7.69536228e-01 2.08134538e-01 1.94399170e-02 2.11883242e-03
 5.77863387e-04 7.40850496e-05 7.40850496e-05 0.00000000e+00
 1.48170099e-05 1.48170099e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.48170099e-05 0.00000000e+00 0.00000000e+00]",0.7950212275274039,0.0,1
146,equal-width-data,"[     0.     21792.164  43584.328  65376.492  87168.656 108960.82
 130752.984 152545.148 174337.312 217921.64  239713.804 435844.   ]","[6.86664691e-01 2.75240776e-01 3.16343162e-02 4.93406431e-03
 1.11127574e-03 2.22255149e-04 8.89020596e-05 5.92680397e-05
 1.48170099e-05 1.48170099e-05 1.48170099e-05]",0.8906479034373553,0.4676959958025745,1
147,equal-frequency,"[     0.      3910.153   5950.344   7662.9     9107.042  10415.61
  11617.683  12814.635  13974.842  15144.729  16377.62   17698.31
  19056.126  20559.729  22273.415  24170.992  26507.356  29461.248
  33618.866  40729.663 435844.   ]","[0.05000741 0.05000741 0.04996296 0.05006668 0.04993332 0.05000741
 0.05000741 0.05000741 0.04999259 0.04996296 0.05005186 0.05000741
 0.04997777 0.05000741 0.04999259 0.05000741 0.04999259 0.04997777
 0.05002223 0.05000741]",8.097259435180248e-07,0.5229113543919215,1
148,kbins,"[     0.     21792.164  43584.328  65376.492  87168.656 108960.82
 130752.984 152545.148 174337.312 196129.476 217921.64  239713.804
 261505.968 283298.132 305090.296 326882.46  348674.624 370466.788
 392258.952 414051.116 435843.28 ]","[6.86664691e-01 2.75240776e-01 3.16343162e-02 4.93406431e-03
 1.11127574e-03 2.22255149e-04 8.89020596e-05 5.92680397e-05
 0.00000000e+00 1.48170099e-05 1.48170099e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.48170099e-05]",0.8906405542344347,0.11407666284991169,1
149,kbins-quantile,"[     0.       3910.1525   5950.344    7662.8995   9107.042   10415.61
  11617.683   12814.6355  13974.842   15144.729   16377.62    17698.31
  19056.126   20559.729   22273.415   24170.9925  26507.356   29461.248
  33618.866   40729.6635 435843.28  ]","[0.05000741 0.05000741 0.04996296 0.05006668 0.04993332 0.05000741
 0.05000741 0.05000741 0.04999259 0.04996296 0.05005186 0.05000741
 0.04997777 0.05000741 0.04999259 0.05000741 0.04999259 0.04997777
 0.05002223 0.05000741]",0.0,0.5229116939898969,1
