ID,method,bins,distribution,kl_d,l2_norm,gpt_prompt
90,equal-width-data,"[0.00000000e+00 1.18441376e+08 2.36882753e+08 3.55324129e+08
 4.73765505e+08 5.92206882e+08 8.29089634e+08 1.53973789e+09]","[9.99866647e-01 5.92680397e-05 1.48170099e-05 1.48170099e-05
 1.48170099e-05 1.48170099e-05 0.00000000e+00]",0.5003132795978422,0.5632893711550908,1
91,equal-frequency,"[0.00000000e+00 1.42010000e+05 2.06798308e+05 2.64052462e+05
 3.19675231e+05 3.76895538e+05 4.41336923e+05 5.12759077e+05
 5.97608000e+05 6.99160000e+05 8.31459538e+05 1.01994539e+06
 1.38515215e+06 1.53973789e+09]","[0.08016002 0.07138835 0.08041191 0.06922507 0.08069344 0.08417543
 0.07460364 0.07251445 0.07679656 0.08091569 0.07364054 0.07853015
 0.07692992]",0.5407860806339024,0.5474174260620654,1
92,kbins,"[0.00000000e+00 1.18441376e+08 2.36882753e+08 3.55324129e+08
 4.73765505e+08 5.92206882e+08 7.10648258e+08 8.29089634e+08
 9.47531010e+08 1.06597239e+09 1.18441376e+09 1.30285514e+09
 1.42129652e+09 1.53973789e+09]","[9.99866647e-01 5.92680397e-05 1.48170099e-05 1.48170099e-05
 1.48170099e-05 0.00000000e+00 1.48170099e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",0.5003132795978422,0.33891833972941354,1
93,kbins-quantile,"[0.00000000e+00 1.42010000e+05 2.06798308e+05 2.64052462e+05
 3.19675231e+05 3.76895538e+05 4.41336923e+05 5.12759077e+05
 5.97608000e+05 6.99160000e+05 8.31459538e+05 1.01994538e+06
 1.38515215e+06 1.53973789e+09]","[0.08016002 0.07138835 0.08041191 0.06922507 0.08069344 0.08417543
 0.07460364 0.07251445 0.07679656 0.08091569 0.07364054 0.07853015
 0.07692992]",0.5407860806339024,0.5474174260620326,1
94,decision-tree,"[0.00000000e+00 7.67800000e+03 7.81550000e+04 8.01460000e+04
 8.10370000e+04 8.17410000e+04 4.31255000e+05 4.31321000e+05
 4.32773000e+05 4.32817000e+05 8.55239000e+05 8.55316000e+05
 1.91392300e+06 1.53973789e+09]","[0.00672692 0.01887687 0.00518595 0.         0.         0.42344051
 0.         0.         0.         0.32601867 0.         0.18454586
 0.0351904 ]",0.690773592582566,0.5473834178203117,1
95,kmeans,"[0.00000000e+00 3.47773361e+05 9.91488245e+05 2.41734068e+06
 7.57545964e+06 1.87600491e+07 5.42142827e+07 1.04754709e+08
 1.68855560e+08 2.65512874e+08 3.80052288e+08 4.89343206e+08
 7.98255370e+08 1.53973789e+09]","[3.42939695e-01 4.95169655e-01 1.40820862e-01 1.76470588e-02
 2.50407468e-03 5.48229367e-04 1.92621129e-04 7.40850496e-05
 4.44510298e-05 1.48170099e-05 1.48170099e-05 0.00000000e+00
 1.48170099e-05]",0.6965361210755399,0.5097162656692933,1
96,random-forest,"[0.00000000e+00 4.38900000e+03 7.69873077e+04 1.65410385e+05
 3.69572077e+05 4.36941154e+05 5.42473462e+05 6.97489692e+05
 7.57035231e+05 8.49150923e+05 8.97701538e+05 1.19138377e+06
 1.58084215e+06 1.98979846e+06 1.53973789e+09]","[0.00672692 0.01887687 0.07678175 0.26614313 0.08570159 0.11443177
 0.12130686 0.03744258 0.0481701  0.02329234 0.09293229 0.0525263
 0.02295155 0.03270114]",0.40974446294852374,0.5474242645092162,1
97,equal-width,"[0.00000000e+00 1.42857143e+08 2.85714286e+08 4.28571429e+08
 5.71428571e+08 7.14285714e+08 8.57142857e+08 1.00000000e+09
 1.14285714e+09 1.28571429e+09 1.42857143e+09 1.57142857e+09
 1.71428571e+09 1.85714286e+09 2.00000000e+09]","[9.99866647e-01 7.40850496e-05 1.48170099e-05 1.48170099e-05
 0.00000000e+00 1.48170099e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.48170099e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",0.5005173044599038,0.15082529354010699,1
98,equal-width-data,"[0.00000000e+00 1.09981278e+08 2.19962556e+08 3.29943834e+08
 4.39925112e+08 5.49906390e+08 8.79850224e+08 1.53973789e+09]","[9.99822196e-01 1.03719069e-04 1.48170099e-05 1.48170099e-05
 1.48170099e-05 1.48170099e-05 0.00000000e+00]",0.5008665969598356,0.5590349766556328,1
99,equal-frequency,"[0.00000000e+00 1.36444000e+05 1.98682000e+05 2.51458429e+05
 3.04184571e+05 3.56514714e+05 4.12782857e+05 4.75651000e+05
 5.47781143e+05 6.31840000e+05 7.33062000e+05 8.65618286e+05
 1.05443486e+06 1.42707400e+06 1.53973789e+09]","[0.07011409 0.06789154 0.08097496 0.06786191 0.0682916  0.07598163
 0.06826196 0.06928434 0.07644095 0.07030671 0.06999555 0.07187732
 0.07106238 0.07164024]",0.5128991891142098,0.5474152003417572,1
100,kbins,"[0.00000000e+00 1.09981278e+08 2.19962556e+08 3.29943834e+08
 4.39925112e+08 5.49906390e+08 6.59887668e+08 7.69868946e+08
 8.79850224e+08 9.89831502e+08 1.09981278e+09 1.20979406e+09
 1.31977534e+09 1.42975661e+09 1.53973789e+09]","[9.99822196e-01 1.03719069e-04 1.48170099e-05 1.48170099e-05
 1.48170099e-05 0.00000000e+00 0.00000000e+00 1.48170099e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",0.5008665969598356,0.3168201579437756,1
101,kbins-quantile,"[0.00000000e+00 1.36444000e+05 1.98682000e+05 2.51458429e+05
 3.04184571e+05 3.56514714e+05 4.12782857e+05 4.75651000e+05
 5.47781143e+05 6.31840000e+05 7.33062000e+05 8.65618286e+05
 1.05443486e+06 1.42707400e+06 1.53973789e+09]","[0.07011409 0.06789154 0.08097496 0.06786191 0.0682916  0.07598163
 0.06826196 0.06928434 0.07644095 0.07030671 0.06999555 0.07187732
 0.07106238 0.07164024]",0.5128991891142098,0.5474152003418178,1
102,decision-tree,"[0.00000000e+00 7.67800000e+03 7.69890000e+04 7.81550000e+04
 8.01460000e+04 8.10370000e+04 8.17410000e+04 4.31255000e+05
 4.31321000e+05 4.32773000e+05 4.32817000e+05 8.55239000e+05
 8.55316000e+05 1.91392300e+06 1.53973789e+09]","[0.00672692 0.01887687 0.         0.00518595 0.         0.
 0.42344051 0.         0.         0.         0.32601867 0.
 0.18454586 0.0351904 ]",0.690773592582566,0.5473832902106062,1
103,kmeans,"[0.00000000e+00 3.51004751e+05 9.91984809e+05 2.27153201e+06
 5.98156708e+06 1.36970575e+07 2.80495705e+07 5.83893464e+07
 1.04754709e+08 1.68855560e+08 2.65512874e+08 3.80052288e+08
 4.89343206e+08 7.98255370e+08 1.53973789e+09]","[3.55134094e-01 4.82975256e-01 1.37916728e-01 1.89805897e-02
 3.48199733e-03 9.63105645e-04 2.37072159e-04 1.33353089e-04
 7.40850496e-05 4.44510298e-05 1.48170099e-05 1.48170099e-05
 0.00000000e+00 1.48170099e-05]",0.6842903712834503,0.5094720905586938,1
104,random-forest,"[0.00000000e+00 4.38900000e+03 8.10228571e+04 1.93094000e+05
 3.55463429e+05 4.34008143e+05 5.42381714e+05 6.35586286e+05
 7.43666000e+05 7.91149857e+05 8.55135286e+05 9.09742429e+05
 1.30394707e+06 1.87986386e+06 2.00317386e+06 1.53973789e+09]","[0.00672692 0.02406282 0.10721588 0.21712846 0.09909616 0.11443177
 0.07644095 0.07638169 0.02890799 0.02985628 0.02301082 0.10840124
 0.05108905 0.00517114 0.03206401]",0.39273687972978644,0.5474222013616564,1
105,equal-width,"[0.00000000e+00 1.33333333e+08 2.66666667e+08 4.00000000e+08
 5.33333333e+08 6.66666667e+08 8.00000000e+08 9.33333333e+08
 1.06666667e+09 1.20000000e+09 1.33333333e+09 1.46666667e+09
 1.60000000e+09 1.73333333e+09 1.86666667e+09 2.00000000e+09]","[9.99866647e-01 7.40850496e-05 1.48170099e-05 1.48170099e-05
 0.00000000e+00 1.48170099e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.48170099e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00]",0.5005173044599038,0.12319695296066002,1
106,equal-width-data,"[0.00000000e+00 1.02649193e+08 2.05298386e+08 3.07947578e+08
 4.10596771e+08 5.13245964e+08 8.21193542e+08 1.53973789e+09]","[9.99822196e-01 1.03719069e-04 1.48170099e-05 1.48170099e-05
 1.48170099e-05 1.48170099e-05 0.00000000e+00]",0.5008665969598356,0.5615199221634803,1
107,equal-frequency,"[0.00000000e+00 1.31648000e+05 1.91136000e+05 2.40856000e+05
 2.90598000e+05 3.37546000e+05 3.89070000e+05 4.45563067e+05
 5.07782000e+05 5.79708800e+05 6.62002000e+05 7.64871067e+05
 8.97762800e+05 1.09019387e+06 1.46894880e+06 1.53973789e+09]","[0.07011409 0.06789154 0.06744703 0.06729886 0.0568825  0.0653282
 0.07109201 0.06457253 0.06528375 0.07289969 0.06457253 0.06549118
 0.06915099 0.06492814 0.06703215]",0.48842829139242383,0.5474132453877423,1
108,kbins,"[0.00000000e+00 1.02649193e+08 2.05298386e+08 3.07947578e+08
 4.10596771e+08 5.13245964e+08 6.15895157e+08 7.18544350e+08
 8.21193542e+08 9.23842735e+08 1.02649193e+09 1.12914112e+09
 1.23179031e+09 1.33443951e+09 1.43708870e+09 1.53973789e+09]","[9.99822196e-01 1.03719069e-04 1.48170099e-05 1.48170099e-05
 1.48170099e-05 0.00000000e+00 0.00000000e+00 1.48170099e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]",0.5008665969598356,0.29582097670008556,1
109,kbins-quantile,"[0.00000000e+00 1.31648000e+05 1.91136000e+05 2.40856000e+05
 2.90598000e+05 3.37546000e+05 3.89070000e+05 4.45563067e+05
 5.07782000e+05 5.79708800e+05 6.62002000e+05 7.64871067e+05
 8.97762800e+05 1.09019387e+06 1.46894880e+06 1.53973789e+09]","[0.07011409 0.06789154 0.06744703 0.06729886 0.0568825  0.0653282
 0.07109201 0.06457253 0.06528375 0.07289969 0.06457253 0.06549118
 0.06915099 0.06492814 0.06703215]",0.48842829139242383,0.5474132453877423,1
110,decision-tree,"[0.00000000e+00 7.67800000e+03 7.62080000e+04 7.69890000e+04
 7.81550000e+04 8.01460000e+04 8.10370000e+04 8.17410000e+04
 4.31255000e+05 4.31321000e+05 4.32773000e+05 4.32817000e+05
 8.55239000e+05 8.55316000e+05 1.91392300e+06 1.53973789e+09]","[0.00672692 0.01887687 0.         0.         0.00518595 0.
 0.         0.42344051 0.         0.         0.         0.32601867
 0.         0.18454586 0.0351904 ]",0.690773592582566,0.5473830066182932,1
111,kmeans,"[0.00000000e+00 3.39460250e+05 9.43780646e+05 2.10870873e+06
 5.50570136e+06 1.22239100e+07 2.26939008e+07 4.71796194e+07
 7.19051143e+07 1.08385754e+08 1.68855560e+08 2.65512874e+08
 3.80052288e+08 4.89343206e+08 7.98255370e+08 1.53973789e+09]","[3.29634020e-01 4.90487480e-01 1.51044599e-01 2.32627056e-02
 3.74870351e-03 1.08164172e-03 3.40791228e-04 1.48170099e-04
 7.40850496e-05 7.40850496e-05 4.44510298e-05 1.48170099e-05
 1.48170099e-05 0.00000000e+00 1.48170099e-05]",0.6870070676739799,0.5092639945544506,1
112,random-forest,"[0.00000000e+00 4.38900000e+03 7.78506667e+04 1.48613667e+05
 3.05789000e+05 4.07792000e+05 4.53944333e+05 5.78842000e+05
 6.86576000e+05 7.54702667e+05 7.96642000e+05 8.66708333e+05
 9.64062000e+05 1.44906300e+06 1.89195967e+06 2.03117567e+06
 1.53973789e+09]","[0.00672692 0.01887687 0.05455623 0.20668247 0.13201956 0.0581864
 0.11886205 0.08733146 0.04416951 0.02298118 0.03501259 0.04228775
 0.10300785 0.03304193 0.00524522 0.03099718]",0.3657336183716967,0.5474150924550337,1
113,equal-width,"[0.000e+00 1.250e+08 2.500e+08 3.750e+08 5.000e+08 6.250e+08 7.500e+08
 8.750e+08 1.000e+09 1.125e+09 1.250e+09 1.375e+09 1.500e+09 1.625e+09
 1.750e+09 1.875e+09 2.000e+09]","[9.99866647e-01 5.92680397e-05 1.48170099e-05 2.96340199e-05
 0.00000000e+00 0.00000000e+00 1.48170099e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.48170099e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00]",0.5005409878430672,0.09674566498338177,1
114,equal-width-data,"[0.00000000e+00 9.62336182e+07 1.92467236e+08 2.88700855e+08
 3.84934473e+08 5.77401710e+08 8.66102564e+08 1.53973789e+09]","[9.99792562e-01 1.33353089e-04 1.48170099e-05 1.48170099e-05
 1.48170099e-05 1.48170099e-05 0.00000000e+00]",0.5012191378131396,0.553873548511608,1
115,equal-frequency,"[0.00000000e+00 1.27270000e+05 1.84607500e+05 2.31972125e+05
 2.78542000e+05 3.23202000e+05 3.69886000e+05 4.20263250e+05
 4.75651000e+05 5.38274000e+05 6.08938000e+05 6.90954000e+05
 7.93870000e+05 9.26420000e+05 1.12168100e+06 1.50875312e+06
 1.53973789e+09]","[0.06064602 0.06483924 0.06592088 0.05362276 0.07033635 0.05316343
 0.07445547 0.05639354 0.06029041 0.06205364 0.06824715 0.06042377
 0.06146096 0.06412802 0.06126834 0.06273522]",0.4639624015845383,0.5474115086584821,1
116,kbins,"[0.00000000e+00 9.62336182e+07 1.92467236e+08 2.88700855e+08
 3.84934473e+08 4.81168091e+08 5.77401710e+08 6.73635328e+08
 7.69868946e+08 8.66102564e+08 9.62336182e+08 1.05856980e+09
 1.15480342e+09 1.25103704e+09 1.34727066e+09 1.44350427e+09
 1.53973789e+09]","[9.99792562e-01 1.33353089e-04 1.48170099e-05 1.48170099e-05
 0.00000000e+00 1.48170099e-05 0.00000000e+00 0.00000000e+00
 1.48170099e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]",0.5012191378131396,0.27575109588709856,1
117,kbins-quantile,"[0.00000000e+00 1.27270000e+05 1.84607500e+05 2.31972125e+05
 2.78542000e+05 3.23202000e+05 3.69886000e+05 4.20263250e+05
 4.75651000e+05 5.38274000e+05 6.08938000e+05 6.90954000e+05
 7.93870000e+05 9.26420000e+05 1.12168100e+06 1.50875312e+06
 1.53973789e+09]","[0.06064602 0.06483924 0.06592088 0.05362276 0.07033635 0.05316343
 0.07445547 0.05639354 0.06029041 0.06205364 0.06824715 0.06042377
 0.06146096 0.06412802 0.06126834 0.06273522]",0.4639624015845383,0.5474115086584821,1
118,decision-tree,"[0.00000000e+00 7.67800000e+03 8.85500000e+03 7.62080000e+04
 7.69890000e+04 7.81550000e+04 8.01460000e+04 8.10370000e+04
 8.17410000e+04 4.31255000e+05 4.31321000e+05 4.32773000e+05
 4.32817000e+05 8.55239000e+05 8.55316000e+05 1.91392300e+06
 1.53973789e+09]","[0.00672692 0.         0.01887687 0.         0.         0.00518595
 0.         0.         0.42344051 0.         0.         0.
 0.32601867 0.         0.18454586 0.0351904 ]",0.690773592582566,0.5473828358670119,1
119,kmeans,"[0.00000000e+00 2.77598141e+05 6.99552595e+05 1.32648541e+06
 2.58905161e+06 5.84326698e+06 1.22627258e+07 2.25520918e+07
 4.71796194e+07 7.19051143e+07 1.08385754e+08 1.68855560e+08
 2.65512874e+08 3.80052288e+08 4.89343206e+08 7.98255370e+08
 1.53973789e+09]","[2.45028893e-01 4.44939991e-01 2.24803675e-01 6.74025782e-02
 1.27278115e-02 3.28937620e-03 1.06682471e-03 3.40791228e-04
 1.48170099e-04 7.40850496e-05 7.40850496e-05 4.44510298e-05
 1.48170099e-05 1.48170099e-05 0.00000000e+00 1.48170099e-05]",0.574210364498748,0.5088815511120169,1
120,random-forest,"[0.00000000e+00 4.38900000e+03 7.69065000e+04 1.12651000e+05
 2.15110500e+05 3.64837000e+05 4.29000000e+05 5.08673000e+05
 5.81561750e+05 6.70637000e+05 7.45239000e+05 8.26996500e+05
 8.59394250e+05 1.02439700e+06 1.49160000e+06 1.89550900e+06
 2.05473400e+06 1.53973789e+09]","[0.00672692 0.01887687 0.0268336  0.11133501 0.20475626 0.07445547
 0.08764261 0.07399615 0.07135872 0.04550304 0.04467328 0.01409098
 0.06771374 0.08825011 0.02753    0.00601571 0.0302267 ]",0.35077894069948634,0.5474021757311938,1
121,equal-width,"[0.00000000e+00 1.17647059e+08 2.35294118e+08 3.52941176e+08
 4.70588235e+08 5.88235294e+08 7.05882353e+08 8.23529412e+08
 9.41176471e+08 1.05882353e+09 1.17647059e+09 1.29411765e+09
 1.41176471e+09 1.52941176e+09 1.64705882e+09 1.76470588e+09
 1.88235294e+09 2.00000000e+09]","[9.99851830e-01 7.40850496e-05 1.48170099e-05 1.48170099e-05
 1.48170099e-05 0.00000000e+00 1.48170099e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.48170099e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",0.500758888683522,0.07131372992767893,1
122,equal-width-data,"[0.00000000e+00 9.05728172e+07 1.81145634e+08 2.71718452e+08
 4.52864086e+08 5.43436903e+08 8.15155355e+08 1.53973789e+09]","[9.99792562e-01 1.18536079e-04 2.96340199e-05 1.48170099e-05
 1.48170099e-05 1.48170099e-05 0.00000000e+00]",0.5012563529393608,0.5667881040640931,1
123,equal-frequency,"[0.00000000e+00 1.22738000e+05 1.78373412e+05 2.24026000e+05
 2.67586000e+05 3.10090000e+05 3.53210000e+05 3.98894941e+05
 4.49296941e+05 5.03778000e+05 5.65994000e+05 6.37061765e+05
 7.19626471e+05 8.21869529e+05 9.54199529e+05 1.15108918e+06
 1.54832376e+06 1.53973789e+09]","[0.06064602 0.0531338  0.06400948 0.05417099 0.06922507 0.05394873
 0.05187435 0.05904578 0.06457253 0.05664543 0.05783079 0.0575789
 0.06347607 0.05763817 0.05949029 0.05750482 0.05919395]",0.44221279123262425,0.5474099281481813,1
124,kbins,"[0.00000000e+00 9.05728172e+07 1.81145634e+08 2.71718452e+08
 3.62291269e+08 4.52864086e+08 5.43436903e+08 6.34009720e+08
 7.24582537e+08 8.15155355e+08 9.05728172e+08 9.96300989e+08
 1.08687381e+09 1.17744662e+09 1.26801944e+09 1.35859226e+09
 1.44916507e+09 1.53973789e+09]","[9.99792562e-01 1.18536079e-04 2.96340199e-05 0.00000000e+00
 1.48170099e-05 1.48170099e-05 0.00000000e+00 0.00000000e+00
 1.48170099e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",0.5012563529393608,0.25648006478705565,1
125,kbins-quantile,"[0.00000000e+00 1.22738000e+05 1.78373412e+05 2.24026000e+05
 2.67586000e+05 3.10090000e+05 3.53210000e+05 3.98894941e+05
 4.49296941e+05 5.03778000e+05 5.65994000e+05 6.37061765e+05
 7.19626471e+05 8.21869529e+05 9.54199529e+05 1.15108918e+06
 1.54832376e+06 1.53973789e+09]","[0.06064602 0.0531338  0.06400948 0.05417099 0.06922507 0.05394873
 0.05187435 0.05904578 0.06457253 0.05664543 0.05783079 0.0575789
 0.06347607 0.05763817 0.05949029 0.05750482 0.05919395]",0.44221279123262425,0.5474099281481812,1
126,decision-tree,"[0.00000000e+00 7.67800000e+03 8.85500000e+03 7.62080000e+04
 7.69890000e+04 7.81550000e+04 7.87050000e+04 8.01460000e+04
 8.10370000e+04 8.17410000e+04 4.31255000e+05 4.31321000e+05
 4.32773000e+05 4.32817000e+05 8.55239000e+05 8.55316000e+05
 1.91392300e+06 1.53973789e+09]","[0.00672692 0.         0.01887687 0.         0.         0.
 0.00518595 0.         0.         0.42344051 0.         0.
 0.         0.32601867 0.         0.18454586 0.0351904 ]",0.690773592582566,0.547382835646957,1
127,kmeans,"[0.00000000e+00 2.97108758e+05 7.71063610e+05 1.51777036e+06
 3.11334817e+06 6.60518948e+06 1.28210716e+07 2.29830584e+07
 4.52343740e+07 6.87880820e+07 1.08385754e+08 1.54047256e+08
 1.83663865e+08 2.65512874e+08 3.80052288e+08 4.89343206e+08
 7.98255370e+08 1.53973789e+09]","[2.72751519e-01 4.66409838e-01 1.98933175e-01 4.92072900e-02
 8.53459772e-03 2.50407468e-03 9.18654615e-04 3.25974218e-04
 1.33353089e-04 1.03719069e-04 5.92680397e-05 2.96340199e-05
 2.96340199e-05 1.48170099e-05 1.48170099e-05 0.00000000e+00
 1.48170099e-05]",0.5789168935256677,0.5080219120286239,1
128,random-forest,"[0.00000000e+00 2.22200000e+03 6.22231176e+04 9.25171176e+04
 1.61529824e+05 2.88704059e+05 3.74230353e+05 4.37407235e+05
 5.39915588e+05 5.78855588e+05 6.96014647e+05 7.55043882e+05
 8.34291118e+05 8.66421471e+05 1.07919059e+06 1.40053359e+06
 1.89195471e+06 2.01900406e+06 1.53973789e+09]","[0.00672692 0.01474292 0.01572085 0.06519484 0.15642317 0.12307008
 0.07235146 0.10543784 0.03624241 0.09405838 0.03744258 0.04347311
 0.01452067 0.07710772 0.06319455 0.03803526 0.00459327 0.03164913]",0.35197748224275405,0.5473945582688169,1
129,equal-width,"[0.00000000e+00 1.11111111e+08 2.22222222e+08 3.33333333e+08
 4.44444444e+08 5.55555556e+08 6.66666667e+08 7.77777778e+08
 8.88888889e+08 1.00000000e+09 1.11111111e+09 1.22222222e+09
 1.33333333e+09 1.44444444e+09 1.55555556e+09 1.66666667e+09
 1.77777778e+09 1.88888889e+09 2.00000000e+09]","[9.99822196e-01 1.03719069e-04 1.48170099e-05 1.48170099e-05
 1.48170099e-05 0.00000000e+00 0.00000000e+00 1.48170099e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.48170099e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",0.5011237321280778,0.04677627524448891,1
130,equal-width-data,"[0.00000000e+00 8.55409940e+07 1.71081988e+08 2.56622982e+08
 3.42163976e+08 4.27704970e+08 5.13245964e+08 8.55409940e+08
 1.53973789e+09]","[9.99777745e-01 1.18536079e-04 2.96340199e-05 1.48170099e-05
 1.48170099e-05 1.48170099e-05 1.48170099e-05 0.00000000e+00]",0.5014979344282559,0.5464497646564528,1
131,equal-frequency,"[0.00000000e+00 1.19064000e+05 1.72690222e+05 2.17055667e+05
 2.57620000e+05 2.98758778e+05 3.37546000e+05 3.80336000e+05
 4.26272000e+05 4.75651000e+05 5.30552000e+05 5.92780222e+05
 6.62002000e+05 7.46196000e+05 8.49351556e+05 9.81126667e+05
 1.18125822e+06 1.58616944e+06 1.53973789e+09]","[0.0524374  0.06134242 0.04999259 0.05520818 0.05377093 0.0568825
 0.0653282  0.04802193 0.05639354 0.06029041 0.05350422 0.05563787
 0.05267447 0.0540969  0.05909024 0.05492666 0.05473403 0.05565269]",0.4197753915123791,0.5474084883777097,1
132,kbins,"[0.00000000e+00 8.55409940e+07 1.71081988e+08 2.56622982e+08
 3.42163976e+08 4.27704970e+08 5.13245964e+08 5.98786958e+08
 6.84327952e+08 7.69868946e+08 8.55409940e+08 9.40950934e+08
 1.02649193e+09 1.11203292e+09 1.19757392e+09 1.28311491e+09
 1.36865590e+09 1.45419690e+09 1.53973789e+09]","[9.99777745e-01 1.18536079e-04 2.96340199e-05 1.48170099e-05
 1.48170099e-05 1.48170099e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.48170099e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",0.5014979344282559,0.23790539940434274,1
133,kbins-quantile,"[0.00000000e+00 1.19064000e+05 1.72690222e+05 2.17055667e+05
 2.57620000e+05 2.98758778e+05 3.37546000e+05 3.80336000e+05
 4.26272000e+05 4.75651000e+05 5.30552000e+05 5.92780222e+05
 6.62002000e+05 7.46196000e+05 8.49351556e+05 9.81126667e+05
 1.18125822e+06 1.58616944e+06 1.53973789e+09]","[0.0524374  0.06134242 0.04999259 0.05520818 0.05377093 0.0568825
 0.0653282  0.04802193 0.05639354 0.06029041 0.05350422 0.05563787
 0.05267447 0.0540969  0.05909024 0.05492666 0.05473403 0.05565269]",0.4197753915123791,0.5474084883777096,1
134,decision-tree,"[0.00000000e+00 7.67800000e+03 8.85500000e+03 7.62080000e+04
 7.69890000e+04 7.81550000e+04 7.85730000e+04 7.87050000e+04
 8.01460000e+04 8.10370000e+04 8.17410000e+04 4.31255000e+05
 4.31321000e+05 4.32773000e+05 4.32817000e+05 8.55239000e+05
 8.55316000e+05 1.91392300e+06 1.53973789e+09]","[0.00672692 0.         0.01887687 0.         0.         0.
 0.         0.00518595 0.         0.         0.42344051 0.
 0.         0.         0.32601867 0.         0.18454586 0.0351904 ]",0.690773592582566,0.5473828354276395,1
135,kmeans,"[0.00000000e+00 2.66105951e+05 6.65446482e+05 1.26600936e+06
 2.48017700e+06 5.45693837e+06 1.04882541e+07 1.71214651e+07
 2.83868825e+07 5.00027770e+07 7.19051143e+07 1.08385754e+08
 1.54047256e+08 1.83663865e+08 2.65512874e+08 3.80052288e+08
 4.89343206e+08 7.98255370e+08 1.53973789e+09]","[2.31960290e-01 4.36849904e-01 2.36109053e-01 7.55222996e-02
 1.38983553e-02 3.36346125e-03 1.24462883e-03 5.03778338e-04
 1.77804119e-04 1.18536079e-04 7.40850496e-05 5.92680397e-05
 2.96340199e-05 2.96340199e-05 1.48170099e-05 1.48170099e-05
 0.00000000e+00 1.48170099e-05]",0.5761183345309931,0.5078936116711565,1
136,random-forest,"[0.00000000e+00 4.38900000e+03 7.31830000e+04 9.41453333e+04
 1.66639000e+05 3.16136333e+05 3.77105667e+05 4.33213000e+05
 5.06847000e+05 5.76880333e+05 6.74333000e+05 7.50944333e+05
 8.10982333e+05 8.52907000e+05 8.78148333e+05 1.07995433e+06
 1.30747100e+06 1.86494733e+06 2.04397233e+06 1.53973789e+09]","[0.00672692 0.01887687 0.0115869  0.06519484 0.19879982 0.08069344
 0.07235146 0.0763965  0.06528375 0.08007112 0.05142984 0.03378278
 0.01905467 0.00980886 0.07245518 0.04914802 0.05064454 0.00700845
 0.03067121]",0.33209582428134643,0.5473952712981822,1
137,equal-width,"[0.00000000e+00 1.05263158e+08 2.10526316e+08 3.15789474e+08
 4.21052632e+08 5.26315789e+08 6.31578947e+08 7.36842105e+08
 8.42105263e+08 9.47368421e+08 1.05263158e+09 1.15789474e+09
 1.26315789e+09 1.36842105e+09 1.47368421e+09 1.57894737e+09
 1.68421053e+09 1.78947368e+09 1.89473684e+09 2.00000000e+09]","[9.99822196e-01 1.03719069e-04 1.48170099e-05 1.48170099e-05
 1.48170099e-05 0.00000000e+00 0.00000000e+00 1.48170099e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.48170099e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]",0.5011237321280778,0.023032563976837395,1
138,equal-width-data,"[0.00000000e+00 8.10388364e+07 1.62077673e+08 2.43116509e+08
 3.24155346e+08 4.05194182e+08 5.67271855e+08 8.10388364e+08
 1.53973789e+09]","[9.99777745e-01 1.03719069e-04 4.44510298e-05 1.48170099e-05
 1.48170099e-05 1.48170099e-05 1.48170099e-05 0.00000000e+00]",0.5015213822131318,0.5459423632064576,1
