ID,method,bins,distribution,kl_d,l2_norm,gpt_prompt
110,decision-tree,"[   0.   592.5  639.5  671.5  689.5  711.5  722.5  725.5  729.5  735.5
  738.5  741.5  745.5  749.5 3300.5 7510. ]","[0.00088902 0.01795822 0.04822937 0.06055712 0.15111868 0.13698326
 0.04713291 0.04971107 0.09103571 0.05749    0.07235146 0.09017632
 0.08510891 0.02763372 0.06362424]",0.4305361135367487,0.5688651061194201,1
111,kmeans,"[   0.          631.73709964  674.17852437  702.2824884   722.87888716
  742.01535224 6165.27272727 6454.75935829 6669.12457912 6832.06451613
 6960.61425061 7067.63761468 7166.84955752 7265.76631259 7366.7327888
 7510.        ]","[0.01345385 0.06143132 0.12687806 0.21397244 0.34203586 0.17925619
 0.00237072 0.00345236 0.00462291 0.00549711 0.00571937 0.00748259
 0.00924581 0.01077197 0.01380945]",0.550119390540804,0.1795154020930917,1
112,random-forest,"[   0.   585.5  594.1  605.9  617.3  632.9  644.5  654.7  667.7  677.3
  687.9  697.5  709.1  721.7  732.1  742.7 7510. ]","[1.33353089e-04 9.18654615e-04 2.42998963e-03 3.71906949e-03
 6.97881168e-03 9.34953326e-03 1.12312935e-02 2.24774041e-02
 2.62853756e-02 3.59608831e-02 4.84071714e-02 9.33175285e-02
 1.39694770e-01 1.55208179e-01 2.01659505e-01 2.42228478e-01]",0.5932199310760058,0.5849866742748815,1
113,equal-width,"[   0.  500. 1000. 1500. 2000. 2500. 3000. 3500. 4000. 4500. 5000. 5500.
 6000. 6500. 7000. 7500. 8000.]","[0.00000000e+00 9.36375759e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.07438139e-04
 3.14120610e-03 1.49059120e-02 4.48955401e-02 4.74144318e-04]",0.9340870405689718,0.24424688326618815,1
114,equal-width-data,[   0.    1017.812 6211.562 6644.375 7077.188 7510.   ],"[9.36375759e-01 8.74203586e-04 4.97851534e-03 1.71877315e-02
 4.05837902e-02]",0.9377949990354484,0.4327300495318839,1
115,equal-frequency,"[   0.  670.  689.  700.  708.  715.  720.  724.  729.  733.  737.  740.
  742.  745.  748. 6240. 7510.]","[0.06224626 0.06103126 0.05794933 0.06116462 0.06906208 0.06070529
 0.05826048 0.06926952 0.05642317 0.06378723 0.06423174 0.04932583
 0.06734331 0.07359609 0.06304638 0.06255742]",0.32955266997623256,0.5217248363987408,1
116,kbins,"[   0.     1017.8125 1450.625  1883.4375 2316.25   2749.0625 3181.875
 3614.6875 4047.5    4480.3125 4913.125  5345.9375 5778.75   6211.5625
 6644.375  7077.1875 7510.    ]","[9.36375759e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.74203586e-04 4.97851534e-03 1.71877315e-02 4.05837902e-02]",0.9377949990354484,0.2694074355200129,1
117,kbins-quantile,"[   0.  670.  689.  700.  708.  715.  720.  724.  729.  733.  737.  740.
  742.  745.  748. 6240. 7510.]","[0.06224626 0.06103126 0.05794933 0.06116462 0.06906208 0.06070529
 0.05826048 0.06926952 0.05642317 0.06378723 0.06423174 0.04932583
 0.06734331 0.07359609 0.06304638 0.06255742]",0.32955266997623256,0.5217248363987408,1
118,decision-tree,"[   0.   592.5  612.5  639.5  671.5  689.5  711.5  722.5  725.5  729.5
  735.5  738.5  741.5  745.5  749.5 3300.5 7510. ]","[0.00088902 0.00450437 0.01345385 0.04822937 0.06055712 0.15111868
 0.13698326 0.04713291 0.04971107 0.09103571 0.05749    0.07235146
 0.09017632 0.08510891 0.02763372 0.06362424]",0.4257812317440418,0.567658670982023,1
119,kmeans,"[   0.          629.94103432  673.55767077  703.60464567  724.27243188
  742.39230332 5945.         6225.23364486 6459.9382716  6651.94656489
 6810.19736842 6941.13456464 7058.11650485 7171.56451613 7275.46391753
 7371.21483376 7510.        ]","[0.01268336 0.05929767 0.13748704 0.23696844 0.31133501 0.17876722
 0.00081494 0.00204475 0.00317084 0.00428212 0.00503778 0.00622314
 0.00902356 0.00930508 0.01123129 0.01232775]",0.5103735323098537,0.1446392477054319,1
120,random-forest,"[   0.     585.5    596.375  606.25   615.75   627.     637.875  647.75
  660.625  669.5    678.375  690.25   703.75   714.5    725.875  734.75
  744.625 7510.   ]","[1.33353089e-04 1.28907986e-03 2.31145355e-03 2.62261076e-03
 4.85997926e-03 6.28241221e-03 8.72721885e-03 1.80915691e-02
 1.79285820e-02 2.44777004e-02 4.43028597e-02 7.84412506e-02
 1.01985479e-01 1.51415024e-01 1.24759224e-01 2.13172322e-01
 1.99199881e-01]",0.5569007320667315,0.5839702505629975,1
121,equal-width,"[   0.          470.58823529  941.17647059 1411.76470588 1882.35294118
 2352.94117647 2823.52941176 3294.11764706 3764.70588235 4235.29411765
 4705.88235294 5176.47058824 5647.05882353 6117.64705882 6588.23529412
 7058.82352941 7529.41176471 8000.        ]","[0.00000000e+00 9.36375759e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.44510298e-04 4.31174989e-03 1.69802934e-02 4.18876871e-02
 0.00000000e+00]",0.9336621635813469,0.22007692571624204,1
122,equal-width-data,[   0.     992.353 5880.588 6287.941 6695.294 7102.647 7510.   ],"[9.36375759e-01 4.44510298e-05 1.39279893e-03 5.76381686e-03
 1.80767521e-02 3.83464217e-02]",0.9407391892828056,0.5529529680795984,1
123,equal-frequency,"[   0.  668.  687.  699.  707.  713.  718.  722.  726.  731.  735.  738.
  740.  743.  745.  748. 6590. 7510.]","[0.05723811 0.05855682 0.05857164 0.05916432 0.05575641 0.05769744
 0.0539191  0.06196474 0.06363906 0.06112017 0.05225959 0.04424359
 0.07364054 0.0430286  0.07359609 0.06673581 0.05886798]",0.3017715716015179,0.5138767746207402,1
124,kbins,"[   0.          992.35294118 1399.70588235 1807.05882353 2214.41176471
 2621.76470588 3029.11764706 3436.47058824 3843.82352941 4251.17647059
 4658.52941176 5065.88235294 5473.23529412 5880.58823529 6287.94117647
 6695.29411765 7102.64705882 7510.        ]","[9.36375759e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.44510298e-05 1.39279893e-03 5.76381686e-03 1.80767521e-02
 3.83464217e-02]",0.9407391892828056,0.24583439307309696,1
125,kbins-quantile,"[   0.  668.  687.  699.  707.  713.  718.  722.  726.  731.  735.  738.
  740.  743.  745.  748. 6590. 7510.]","[0.05723811 0.05855682 0.05857164 0.05916432 0.05575641 0.05769744
 0.0539191  0.06196474 0.06363906 0.06112017 0.05225959 0.04424359
 0.07364054 0.0430286  0.07359609 0.06673581 0.05886798]",0.3017715716015179,0.5138767746207402,1
126,decision-tree,"[   0.   592.5  612.5  639.5  671.5  689.5  702.5  711.5  722.5  725.5
  729.5  735.5  738.5  741.5  745.5  749.5 3300.5 7510. ]","[0.00088902 0.00450437 0.01345385 0.04822937 0.06055712 0.0741295
 0.07698918 0.13698326 0.04713291 0.04971107 0.09103571 0.05749
 0.07235146 0.09017632 0.08510891 0.02763372 0.06362424]",0.37915193919689516,0.5665557138653512,1
127,kmeans,"[   0.          623.69431744  663.25324841  688.88181242  707.80249875
  724.68830782  742.39230332 6071.50943396 6305.96330275 6513.64640884
 6687.78625954 6839.56656347 6969.18854415 7071.925      7162.19607843
 7251.3298791  7348.42105263 7510.        ]","[0.00982368 0.03988739 0.07356645 0.11911394 0.20404504 0.31133501
 0.17887094 0.00131871 0.00207438 0.00331901 0.00411913 0.00549711
 0.0064454  0.00675656 0.00834198 0.00945325 0.016032  ]",0.4766130812414886,0.07104168982007064,1
128,random-forest,"[   0.          585.5         593.38235294  601.26470588  611.14705882
  624.02941176  636.91176471  646.79411765  656.67647059  665.55882353
  675.38235294  685.32352941  694.20588235  705.08823529  714.97058824
  724.20588235  733.73529412  742.73529412 7510.        ]","[1.33353089e-04 8.29752556e-04 1.70395614e-03 2.38553860e-03
 5.30448955e-03 6.54911839e-03 8.51978071e-03 1.29352497e-02
 1.50392651e-02 2.44036154e-02 3.37975996e-02 3.97392206e-02
 7.37146244e-02 8.63979849e-02 1.34982960e-01 1.24937028e-01
 1.86397985e-01 2.42228478e-01]",0.5484925887341725,0.5831190784170064,1
129,equal-width,"[   0.          444.44444444  888.88888889 1333.33333333 1777.77777778
 2222.22222222 2666.66666667 3111.11111111 3555.55555556 4000.
 4444.44444444 4888.88888889 5333.33333333 5777.77777778 6222.22222222
 6666.66666667 7111.11111111 7555.55555556 8000.        ]","[0.         0.93637576 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.00097792 0.00549711 0.01941028 0.03773892 0.        ]",0.9370171717934429,0.19699085587481702,1
130,equal-width-data,[   0.     969.722 5971.111 6355.833 6740.556 7125.278 7510.   ],"[9.36375759e-01 2.07438139e-04 1.73359016e-03 6.53430138e-03
 1.80915691e-02 3.70573418e-02]",0.9482006658481085,0.548742499345199,1
131,equal-frequency,"[   0.  667.  685.  697.  705.  711.  716.  721.  724.  729.  732.  736.
  739.  741.  743.  746.  748. 6730. 7510.]","[0.0553119  0.05230405 0.05442288 0.05532672 0.05307453 0.05217069
 0.06269077 0.0451178  0.06926952 0.04096903 0.06295748 0.05749
 0.04769595 0.04897022 0.06586161 0.05076308 0.06987702 0.05572677]",0.28334947975485825,0.5101489929778575,1
132,kbins,"[   0.          969.72222222 1354.44444444 1739.16666667 2123.88888889
 2508.61111111 2893.33333333 3278.05555556 3662.77777778 4047.5
 4432.22222222 4816.94444444 5201.66666667 5586.38888889 5971.11111111
 6355.83333333 6740.55555556 7125.27777778 7510.        ]","[9.36375759e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.07438139e-04 1.73359016e-03 6.53430138e-03
 1.80915691e-02 3.70573418e-02]",0.9482006658481085,0.2232961978098874,1
133,kbins-quantile,"[   0.  667.  685.  697.  705.  711.  716.  721.  724.  729.  732.  736.
  739.  741.  743.  746.  748. 6730. 7510.]","[0.0553119  0.05230405 0.05442288 0.05532672 0.05307453 0.05217069
 0.06269077 0.0451178  0.06926952 0.04096903 0.06295748 0.05749
 0.04769595 0.04897022 0.06586161 0.05076308 0.06987702 0.05572677]",0.28334947975485825,0.5101489929778575,1
134,decision-tree,"[   0.   592.5  612.5  639.5  671.5  672.5  689.5  702.5  711.5  722.5
  725.5  729.5  735.5  738.5  741.5  745.5  749.5 3300.5 7510. ]","[0.00088902 0.00450437 0.01345385 0.04822937 0.00245962 0.0580975
 0.0741295  0.07698918 0.13698326 0.04713291 0.04971107 0.09103571
 0.05749    0.07235146 0.09017632 0.08510891 0.02763372 0.06362424]",0.3748905673551799,0.5653665447404043,1
135,kmeans,"[   0.          625.30379747  667.20189339  695.96743482  715.85204696
  730.82556412  743.96561719 6012.8125     6244.08602151 6444.22222222
 6597.91139241 6714.40594059 6838.13380282 6954.62809917 7062.35416667
 7171.56451613 7281.40419948 7380.61617458 7510.        ]","[0.01074233 0.04649578 0.09959994 0.16577271 0.20389687 0.25323752
 0.15685287 0.00096311 0.00164469 0.00210402 0.00272633 0.00343755
 0.0049637  0.00625278 0.0084457  0.01040154 0.01143873 0.01102386]",0.4465642656098251,0.037645874455768724,1
136,random-forest,"[   0.          585.5         594.16666667  603.83333333  613.5
  622.16666667  630.83333333  639.5         650.16666667  662.83333333
  671.5         680.16666667  689.83333333  700.5         710.16666667
  718.83333333  727.5         736.16666667  744.83333333 7510.        ]","[1.33353089e-04 9.18654615e-04 2.00029634e-03 2.60779375e-03
 3.85242258e-03 3.57089939e-03 5.76381686e-03 1.07126982e-02
 1.81063861e-02 1.94102830e-02 2.65520818e-02 3.40050378e-02
 6.02904134e-02 8.25159283e-02 8.96132760e-02 1.26359461e-01
 1.33486442e-01 1.80900874e-01 1.99199881e-01]",0.514857747387551,0.5821066368480379,1
137,equal-width,"[   0.          421.05263158  842.10526316 1263.15789474 1684.21052632
 2105.26315789 2526.31578947 2947.36842105 3368.42105263 3789.47368421
 4210.52631579 4631.57894737 5052.63157895 5473.68421053 5894.73684211
 6315.78947368 6736.84210526 7157.89473684 7578.94736842 8000.        ]","[0.00000000e+00 9.36375759e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.92680397e-05 1.57060305e-03 6.50466736e-03
 2.07141799e-02 3.47755223e-02 0.00000000e+00]",0.942725365811881,0.1748428123250232,1
138,equal-width-data,[   0.     949.474 6052.105 6416.579 6781.053 7145.526 7510.   ],"[9.36375759e-01 2.22255149e-04 2.35590458e-03 6.86027560e-03
 1.87879686e-02 3.53978367e-02]",0.9492492693723875,0.5449639824054326,1
139,equal-frequency,"[   0.  665.  684.  696.  704.  710.  715.  719.  723.  726.  730.  734.
  737.  740.  742.  744.  746.  748. 6830. 7510.]","[0.05157801 0.05242258 0.05283746 0.05263002 0.051741   0.05024448
 0.04859979 0.05568232 0.04713291 0.04971107 0.0587939  0.04852571
 0.06423174 0.04932583 0.04628834 0.04388798 0.05076308 0.0727367
 0.05286709]",0.2638467696316247,0.5072469835789065,1
140,kbins,"[   0.          949.47368421 1313.94736842 1678.42105263 2042.89473684
 2407.36842105 2771.84210526 3136.31578947 3500.78947368 3865.26315789
 4229.73684211 4594.21052632 4958.68421053 5323.15789474 5687.63157895
 6052.10526316 6416.57894737 6781.05263158 7145.52631579 7510.        ]","[9.36375759e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.22255149e-04 2.35590458e-03
 6.86027560e-03 1.87879686e-02 3.53978367e-02]",0.9492492693723875,0.20165602221955847,1
141,kbins-quantile,"[   0.  665.  684.  696.  704.  710.  715.  719.  723.  726.  730.  734.
  737.  740.  742.  744.  746.  748. 6830. 7510.]","[0.05157801 0.05242258 0.05283746 0.05263002 0.051741   0.05024448
 0.04859979 0.05568232 0.04713291 0.04971107 0.0587939  0.04852571
 0.06423174 0.04932583 0.04628834 0.04388798 0.05076308 0.0727367
 0.05286709]",0.2638467696316247,0.5072469835789065,1
142,decision-tree,"[   0.   592.5  612.5  639.5  671.5  672.5  689.5  702.5  711.5  712.5
  722.5  725.5  729.5  735.5  738.5  741.5  745.5  749.5 3300.5 7510. ]","[0.00088902 0.00450437 0.01345385 0.04822937 0.00245962 0.0580975
 0.0741295  0.07698918 0.01053489 0.12644836 0.04713291 0.04971107
 0.09103571 0.05749    0.07235146 0.09017632 0.08510891 0.02763372
 0.06362424]",0.3577866177707705,0.5644926386972452,1
143,kmeans,"[   0.          623.69431744  661.85466932  686.74532472  707.01347236
  724.68830782  742.39230332 5937.64705882 6189.61538462 6371.35416667
 6520.38461538 6649.78021978 6769.10313901 6881.5034965  6991.54589372
 7097.32776618 7185.47619048 7264.93482309 7352.81708945 7510.        ]","[0.00982368 0.03628686 0.0696844  0.12659653 0.20404504 0.31133501
 0.17872277 0.00066677 0.00124463 0.00182249 0.0020003  0.00311157
 0.00401541 0.00527486 0.00629723 0.00702326 0.00746777 0.00963106
 0.01495036]",0.4518613004037185,0.005036082608780079,1
144,random-forest,"[   0.          585.5         594.02631579  602.55263158  611.07894737
  620.60526316  630.13157895  638.65789474  647.18421053  655.71052632
  665.23684211  673.76315789  682.28947368  691.81578947  701.34210526
  709.86842105  718.39473684  726.92105263  735.44736842  743.97368421
 7510.        ]","[1.33353089e-04 9.18654615e-04 1.79285820e-03 2.20773448e-03
 3.36346125e-03 4.66735813e-03 5.30448955e-03 7.83819825e-03
 1.01644688e-02 1.70099274e-02 1.85805304e-02 2.79893318e-02
 3.50866795e-02 5.95495629e-02 6.66024596e-02 9.88442732e-02
 1.14965180e-01 1.28596829e-01 1.76129797e-01 2.20254853e-01]",0.5088549134569267,0.5813084096361996,1
145,equal-width,"[   0.  400.  800. 1200. 1600. 2000. 2400. 2800. 3200. 3600. 4000. 4400.
 4800. 5200. 5600. 6000. 6400. 6800. 7200. 7600. 8000.]","[0.00000000e+00 9.36375759e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.07438139e-04 2.05956438e-03
 7.43813898e-03 2.28330123e-02 3.10860868e-02 0.00000000e+00]",0.9484228844688958,0.15351636400453983,1
146,equal-width-data,[   0.    931.25 6125.   6471.25 6817.5  7163.75 7510.  ],"[9.36375759e-01 4.74144318e-04 2.68187880e-03 7.31960290e-03
 1.93213809e-02 3.38272337e-02]",0.9528485534440936,0.5415544279449566,1
147,equal-frequency,"[   0.  664.  683.  694.  702.  708.  713.  718.  721.  725.  729.  732.
  735.  738.  740.  742.  744.  747.  749. 6900. 7510.]","[0.04971107 0.0502593  0.04591791 0.04871833 0.04778486 0.04689584
 0.05769744 0.03831679 0.06113498 0.05325233 0.04096903 0.04696992
 0.05225959 0.04424359 0.04932583 0.04628834 0.06867684 0.04859979
 0.05274856 0.05022966]",0.2395218595372678,0.5049339886951738,1
148,kbins,"[   0.    931.25 1277.5  1623.75 1970.   2316.25 2662.5  3008.75 3355.
 3701.25 4047.5  4393.75 4740.   5086.25 5432.5  5778.75 6125.   6471.25
 6817.5  7163.75 7510.  ]","[9.36375759e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.74144318e-04
 2.68187880e-03 7.31960290e-03 1.93213809e-02 3.38272337e-02]",0.9528485534440936,0.18080435626884517,1
149,kbins-quantile,"[   0.  664.  683.  694.  702.  708.  713.  718.  721.  725.  729.  732.
  735.  738.  740.  742.  744.  747.  749. 6900. 7510.]","[0.04971107 0.0502593  0.04591791 0.04871833 0.04778486 0.04689584
 0.05769744 0.03831679 0.06113498 0.05325233 0.04096903 0.04696992
 0.05225959 0.04424359 0.04932583 0.04628834 0.06867684 0.04859979
 0.05274856 0.05022966]",0.2395218595372678,0.5049339886951738,1
150,decision-tree,"[   0.   592.5  612.5  639.5  671.5  672.5  689.5  702.5  711.5  712.5
  713.5  722.5  725.5  729.5  735.5  738.5  741.5  745.5  749.5 3300.5
 7510. ]","[0.00088902 0.00450437 0.01345385 0.04822937 0.00245962 0.0580975
 0.0741295  0.07698918 0.01053489 0.01093495 0.11551341 0.04713291
 0.04971107 0.09103571 0.05749    0.07235146 0.09017632 0.08510891
 0.02763372 0.06362424]",0.34120876615235185,0.563618035339718,1
151,kmeans,"[   0.          621.07835821  656.78272154  680.55451519  701.74237432
  719.56689078  734.75587981  745.45413113 6019.70588235 6236.95121951
 6414.90909091 6573.13609467 6707.82222222 6832.4609375  6938.41935484
 7024.75       7105.839599   7185.47619048 7269.93377483 7362.27799228
 7510.        ]","[0.00890502 0.02945622 0.05526745 0.10097792 0.17755223 0.21546896
 0.23600533 0.11296488 0.00084457 0.00151134 0.00198548 0.00288932
 0.00364498 0.00389687 0.0049637  0.00531931 0.00629723 0.00746777
 0.01077197 0.01380945]",0.41870379415533054,0.0,1
152,random-forest,"[   0.   585.5  592.6  599.9  609.1  617.3  625.5  634.7  642.9  651.1
  661.3  669.5  677.7  686.9  695.1  703.3  711.5  719.7  727.9  736.1
  745.3 7510. ]","[1.33353089e-04 7.55667506e-04 1.09645873e-03 2.38553860e-03
 2.83004890e-03 3.54126537e-03 4.69699215e-03 6.25277819e-03
 8.96429101e-03 1.54541414e-02 1.61357238e-02 2.12772263e-02
 3.22714476e-02 4.10431175e-02 5.26300193e-02 6.92843384e-02
 9.34064306e-02 1.14253964e-01 1.33486442e-01 2.03733887e-01
 1.76366869e-01]",0.48151687990453806,0.5803704030186938,1
153,bayesian-blocks,"[   0.   594.5  609.5  631.5  639.5  648.5  653.5  662.5  667.5  673.5
  682.5  691.5  697.5  702.5  705.5  711.5  716.5  720.5  725.5  727.5
  731.5  736.5  738.5  742.5  745.5  747.5  748.5  749.5  750.5 3300.5
 5855.  6075.  6375.  6625.  6795.  6925.  7065.  7155.  7315.  7425.
 7485.  7510. ]","[1.05200770e-03 3.31901022e-03 9.08282709e-03 5.39339161e-03
 8.29752556e-03 6.16387613e-03 1.43576826e-02 9.57178841e-03
 1.47429249e-02 2.79893318e-02 3.50866795e-02 3.28344940e-02
 3.38716847e-02 2.32923396e-02 5.36968440e-02 5.54304341e-02
 5.11186842e-02 7.75670470e-02 2.35442288e-02 5.42450733e-02
 7.92413691e-02 4.12061046e-02 9.66661728e-02 6.58616091e-02
 5.07630760e-02 2.26255742e-02 1.17202549e-02 1.73803526e-02
 1.02533709e-02 2.96340199e-05 2.37072159e-04 1.76322418e-03
 3.40791228e-03 4.26729886e-03 4.75626019e-03 7.85301526e-03
 6.53430138e-03 1.51726182e-02 1.38835383e-02 4.94888132e-03
 7.70484516e-04]",0.0,0.014582107429518931,1
154,mdlp,"[   0.          592.405       641.57419355  670.85354839  689.87790323
  702.          711.85564516  725.49919355  737.70774194  738.
  745.          747.          749.          750.         3300.5
 7510.        ]","[0.00088902 0.01982516 0.04391762 0.06300193 0.06697288 0.0841458
 0.18411617 0.17701882 0.         0.16091273 0.04762187 0.04859979
 0.01172025 0.02763372 0.06362424]",0.4803586248123475,0.5685225817327901,1
