ID,method,bins,distribution,kl_d,l2_norm,gpt_prompt
98,random-forest,"[ 0.          0.5         1.56666667  2.63333333  3.7         4.76666667
  5.83333333  6.7         7.23333333  7.76666667  8.3         9.16666667
  9.86666667 10.4        10.93333333 11.46666667 15.        ]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 1.18536079e-03 5.03778338e-04 1.77804119e-04 1.03719069e-04
 0.00000000e+00 4.44510298e-05 2.96340199e-05 0.00000000e+00
 1.48170099e-05 0.00000000e+00 1.48170099e-05 2.96340199e-05]",0.0002549453211984076,0.34734756789496557,1
99,equal-width,"[ 0.    1.25  2.5   3.75  5.    6.25  7.5   8.75 10.   11.25 12.5  13.75
 15.   16.25 17.5  18.75 20.  ]","[9.82189954e-01 1.23129352e-02 3.39309527e-03 1.18536079e-03
 6.81582457e-04 1.03719069e-04 4.44510298e-05 2.96340199e-05
 2.96340199e-05 1.48170099e-05 0.00000000e+00 0.00000000e+00
 1.48170099e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00]",0.9900324260052719,0.09883587832540264,1
100,equal-width-data,"[ 0.     0.938  1.875  2.812  3.75   4.688  5.625  6.562  7.5    8.438
  9.375 10.312 11.25  12.188 15.   ]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 1.18536079e-03 5.03778338e-04 1.77804119e-04 1.03719069e-04
 4.44510298e-05 2.96340199e-05 1.48170099e-05 1.48170099e-05
 1.48170099e-05 1.48170099e-05]",0.0,0.3811209970256054,1
101,kbins,"[ 0.      0.9375  1.875   2.8125  3.75    4.6875  5.625   6.5625  7.5
  8.4375  9.375  10.3125 11.25   12.1875 13.125  14.0625 15.    ]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 1.18536079e-03 5.03778338e-04 1.77804119e-04 1.03719069e-04
 4.44510298e-05 2.96340199e-05 1.48170099e-05 1.48170099e-05
 1.48170099e-05 0.00000000e+00 0.00000000e+00 1.48170099e-05]",0.0,0.2912200964947558,1
102,kbins-quantile,[ 0.  1. 15.],[0.86682471 0.13317529],0.9839790119572668,0.5622638885974719,2
103,decision-tree,[ 0.   0.5  1.5  2.5  3.5  4.5  5.5  6.5  7.5  8.5  9.5 11.5 13.5 15. ],"[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 1.18536079e-03 5.03778338e-04 1.77804119e-04 1.03719069e-04
 4.44510298e-05 2.96340199e-05 2.96340199e-05 1.48170099e-05
 1.48170099e-05]",0.0002549453211984076,0.3962482885885473,2
104,kmeans,"[0.0000000e+00 1.0658141e-14 1.0000000e+00 2.0000000e+00 3.0000000e+00
 4.0000000e+00 5.0000000e+00 6.0000000e+00 7.0000000e+00 8.0000000e+00
 9.0000000e+00 1.0000000e+01 1.1000000e+01 1.2000000e+01 1.5000000e+01]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 0.00000000e+00 1.18536079e-03 5.03778338e-04 1.77804119e-04
 1.03719069e-04 4.44510298e-05 2.96340199e-05 1.48170099e-05
 1.48170099e-05 2.96340199e-05]",0.00026245265643487503,0.38802277082210146,1
105,random-forest,"[ 0.   0.5  1.5  2.5  3.5  4.5  5.5  6.5  7.5  8.   8.5  9.5 10.  10.5
 11.  11.5 12.  15. ]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 1.18536079e-03 5.03778338e-04 1.77804119e-04 1.03719069e-04
 0.00000000e+00 4.44510298e-05 2.96340199e-05 0.00000000e+00
 1.48170099e-05 0.00000000e+00 1.48170099e-05 0.00000000e+00
 2.96340199e-05]",0.0,0.3074125186268244,1
106,equal-width,"[ 0.          1.17647059  2.35294118  3.52941176  4.70588235  5.88235294
  7.05882353  8.23529412  9.41176471 10.58823529 11.76470588 12.94117647
 14.11764706 15.29411765 16.47058824 17.64705882 18.82352941 20.        ]","[9.82189954e-01 1.23129352e-02 3.39309527e-03 1.18536079e-03
 5.03778338e-04 2.81523189e-04 4.44510298e-05 2.96340199e-05
 1.48170099e-05 1.48170099e-05 1.48170099e-05 0.00000000e+00
 1.48170099e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",0.9865005213957254,0.07276092833876957,1
107,equal-width-data,"[ 0.     0.882  1.765  2.647  3.529  4.412  5.294  6.176  7.059  8.824
  9.706 10.588 11.471 12.353 15.   ]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 1.18536079e-03 5.03778338e-04 1.77804119e-04 1.03719069e-04
 4.44510298e-05 2.96340199e-05 1.48170099e-05 1.48170099e-05
 1.48170099e-05 1.48170099e-05]",0.0,0.3763479459537321,1
108,kbins,"[ 0.          0.88235294  1.76470588  2.64705882  3.52941176  4.41176471
  5.29411765  6.17647059  7.05882353  7.94117647  8.82352941  9.70588235
 10.58823529 11.47058824 12.35294118 13.23529412 14.11764706 15.        ]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 1.18536079e-03 5.03778338e-04 1.77804119e-04 1.03719069e-04
 0.00000000e+00 4.44510298e-05 2.96340199e-05 1.48170099e-05
 1.48170099e-05 1.48170099e-05 0.00000000e+00 0.00000000e+00
 1.48170099e-05]",0.0,0.2719368836918922,1
109,kbins-quantile,[ 0.  1. 15.],[0.86682471 0.13317529],0.9839790119572668,0.5622638885974719,1
110,decision-tree,[ 0.   0.5  1.5  2.5  3.5  4.5  5.5  6.5  7.5  8.5  9.5 11.5 13.5 15. ],"[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 1.18536079e-03 5.03778338e-04 1.77804119e-04 1.03719069e-04
 4.44510298e-05 2.96340199e-05 2.96340199e-05 1.48170099e-05
 1.48170099e-05]",0.0002549453211984076,0.3962482885885473,1
111,kmeans,"[0.0000000e+00 1.0658141e-14 1.0000000e+00 2.0000000e+00 3.0000000e+00
 4.0000000e+00 5.0000000e+00 6.0000000e+00 7.0000000e+00 8.0000000e+00
 9.0000000e+00 1.0000000e+01 1.1000000e+01 1.2000000e+01 1.5000000e+01]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 0.00000000e+00
 3.39309527e-03 1.18536079e-03 5.03778338e-04 1.77804119e-04
 1.03719069e-04 4.44510298e-05 2.96340199e-05 1.48170099e-05
 1.48170099e-05 2.96340199e-05]",0.00026245265643487503,0.38802277082210146,1
112,random-forest,"[ 0.          0.5         1.44117647  2.38235294  3.32352941  4.26470588
  5.20588235  6.14705882  7.08823529  7.76470588  8.23529412  8.91176471
  9.67647059 10.14705882 10.61764706 11.08823529 11.55882353 12.08823529
 15.        ]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 1.18536079e-03 5.03778338e-04 1.77804119e-04 1.03719069e-04
 0.00000000e+00 4.44510298e-05 0.00000000e+00 2.96340199e-05
 1.48170099e-05 0.00000000e+00 1.48170099e-05 0.00000000e+00
 1.48170099e-05 1.48170099e-05]",0.0,0.28984786777864435,1
113,equal-width,"[ 0.          1.11111111  2.22222222  3.33333333  4.44444444  5.55555556
  6.66666667  7.77777778  8.88888889 10.         11.11111111 12.22222222
 13.33333333 14.44444444 15.55555556 16.66666667 17.77777778 18.88888889
 20.        ]","[9.82189954e-01 1.23129352e-02 3.39309527e-03 1.18536079e-03
 5.03778338e-04 1.77804119e-04 1.03719069e-04 4.44510298e-05
 2.96340199e-05 2.96340199e-05 1.48170099e-05 0.00000000e+00
 0.00000000e+00 1.48170099e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",0.9865089839738939,0.04767153242417621,1
114,equal-width-data,"[ 0.     0.833  1.667  2.5    3.333  4.167  5.     6.667  7.5    8.333
  9.167 10.    11.667 12.5   15.   ]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 1.18536079e-03 0.00000000e+00 6.81582457e-04 1.03719069e-04
 4.44510298e-05 2.96340199e-05 0.00000000e+00 2.96340199e-05
 1.48170099e-05 1.48170099e-05]",0.0,0.378326371280588,1
115,kbins,"[ 0.          0.83333333  1.66666667  2.5         3.33333333  4.16666667
  5.          5.83333333  6.66666667  7.5         8.33333333  9.16666667
 10.         10.83333333 11.66666667 12.5        13.33333333 14.16666667
 15.        ]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 1.18536079e-03 0.00000000e+00 5.03778338e-04 1.77804119e-04
 1.03719069e-04 4.44510298e-05 2.96340199e-05 0.00000000e+00
 1.48170099e-05 1.48170099e-05 1.48170099e-05 0.00000000e+00
 0.00000000e+00 1.48170099e-05]",0.0,0.25341278264473366,1
116,kbins-quantile,[ 0.  1. 15.],[0.86682471 0.13317529],0.9839790119572668,0.5622638885974719,1
117,decision-tree,[ 0.   0.5  1.5  2.5  3.5  4.5  5.5  6.5  7.5  8.5  9.5 11.5 13.5 15. ],"[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 1.18536079e-03 5.03778338e-04 1.77804119e-04 1.03719069e-04
 4.44510298e-05 2.96340199e-05 2.96340199e-05 1.48170099e-05
 1.48170099e-05]",0.0002549453211984076,0.3962482885885473,1
118,kmeans,"[0.00000000e+00 1.06858966e-14 1.00000000e+00 2.00000000e+00
 3.00000000e+00 4.00000000e+00 5.00000000e+00 6.00000000e+00
 7.00000000e+00 8.00000000e+00 9.00000000e+00 1.00000000e+01
 1.10000000e+01 1.20000000e+01 1.50000000e+01]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 0.00000000e+00 1.18536079e-03 5.03778338e-04 1.77804119e-04
 1.03719069e-04 4.44510298e-05 2.96340199e-05 1.48170099e-05
 1.48170099e-05 2.96340199e-05]",0.00026245265643487503,0.38802277082210146,1
119,random-forest,"[ 0.          0.5         1.38888889  2.27777778  3.16666667  4.05555556
  4.94444444  5.83333333  6.72222222  7.55555556  8.          8.44444444
  9.27777778  9.83333333 10.27777778 10.72222222 11.16666667 11.61111111
 12.16666667 15.        ]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 1.18536079e-03 0.00000000e+00 5.03778338e-04 1.77804119e-04
 1.03719069e-04 0.00000000e+00 4.44510298e-05 2.96340199e-05
 0.00000000e+00 1.48170099e-05 0.00000000e+00 1.48170099e-05
 0.00000000e+00 1.48170099e-05 1.48170099e-05]",0.0,0.2726957134123782,1
120,equal-width,"[ 0.          1.05263158  2.10526316  3.15789474  4.21052632  5.26315789
  6.31578947  7.36842105  8.42105263  9.47368421 10.52631579 11.57894737
 12.63157895 13.68421053 14.73684211 15.78947368 16.84210526 17.89473684
 18.94736842 20.        ]","[9.82189954e-01 1.23129352e-02 3.39309527e-03 1.18536079e-03
 5.03778338e-04 1.77804119e-04 1.03719069e-04 4.44510298e-05
 2.96340199e-05 1.48170099e-05 1.48170099e-05 1.48170099e-05
 0.00000000e+00 0.00000000e+00 1.48170099e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]",0.9862323778606592,0.023449819687216267,1
121,equal-width-data,"[ 0.     0.789  1.579  2.368  3.158  4.737  5.526  6.316  7.105  8.684
  9.474 10.263 11.053 12.632 15.   ]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 1.18536079e-03 5.03778338e-04 1.77804119e-04 1.03719069e-04
 4.44510298e-05 2.96340199e-05 1.48170099e-05 1.48170099e-05
 1.48170099e-05 1.48170099e-05]",0.0,0.3748845758194834,1
122,kbins,"[ 0.          0.78947368  1.57894737  2.36842105  3.15789474  3.94736842
  4.73684211  5.52631579  6.31578947  7.10526316  7.89473684  8.68421053
  9.47368421 10.26315789 11.05263158 11.84210526 12.63157895 13.42105263
 14.21052632 15.        ]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 0.00000000e+00 1.18536079e-03 5.03778338e-04 1.77804119e-04
 1.03719069e-04 0.00000000e+00 4.44510298e-05 2.96340199e-05
 1.48170099e-05 1.48170099e-05 0.00000000e+00 1.48170099e-05
 0.00000000e+00 0.00000000e+00 1.48170099e-05]",0.0,0.2355522872015926,1
123,kbins-quantile,[ 0.  1. 15.],[0.86682471 0.13317529],0.9839790119572668,0.5622638885974719,1
124,decision-tree,[ 0.   0.5  1.5  2.5  3.5  4.5  5.5  6.5  7.5  8.5  9.5 11.5 13.5 15. ],"[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 1.18536079e-03 5.03778338e-04 1.77804119e-04 1.03719069e-04
 4.44510298e-05 2.96340199e-05 2.96340199e-05 1.48170099e-05
 1.48170099e-05]",0.0002549453211984076,0.3962482885885473,1
125,kmeans,"[0.00000000e+00 1.06858966e-14 1.00000000e+00 2.00000000e+00
 3.00000000e+00 4.00000000e+00 5.00000000e+00 6.00000000e+00
 7.00000000e+00 8.00000000e+00 9.00000000e+00 1.00000000e+01
 1.10000000e+01 1.20000000e+01 1.50000000e+01]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 0.00000000e+00 1.18536079e-03 5.03778338e-04 1.77804119e-04
 1.03719069e-04 4.44510298e-05 2.96340199e-05 1.48170099e-05
 1.48170099e-05 2.96340199e-05]",0.00026245265643487503,0.38802277082210146,1
126,random-forest,"[ 0.          0.5         1.34210526  2.18421053  3.02631579  3.86842105
  4.71052632  5.55263158  6.39473684  7.23684211  7.78947368  8.21052632
  8.76315789  9.55263158  9.97368421 10.39473684 10.81578947 11.23684211
 11.65789474 12.23684211 15.        ]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 0.00000000e+00 1.18536079e-03 5.03778338e-04 1.77804119e-04
 1.03719069e-04 0.00000000e+00 4.44510298e-05 0.00000000e+00
 2.96340199e-05 0.00000000e+00 1.48170099e-05 0.00000000e+00
 1.48170099e-05 0.00000000e+00 1.48170099e-05 1.48170099e-05]",0.0,0.25609542145383335,1
127,equal-width,"[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9. 10. 11. 12. 13. 14. 15. 16. 17.
 18. 19. 20.]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 1.18536079e-03 5.03778338e-04 1.77804119e-04 1.03719069e-04
 4.44510298e-05 2.96340199e-05 1.48170099e-05 1.48170099e-05
 1.48170099e-05 0.00000000e+00 0.00000000e+00 1.48170099e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]",0.9862323778606592,0.0,1
128,equal-width-data,"[ 0.    0.75  1.5   2.25  3.    4.5   5.25  6.    7.5   8.25  9.   10.5
 11.25 12.   15.  ]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 0.00000000e+00
 4.57845607e-03 5.03778338e-04 0.00000000e+00 2.81523189e-04
 4.44510298e-05 0.00000000e+00 4.44510298e-05 1.48170099e-05
 0.00000000e+00 2.96340199e-05]",0.0,0.37995512649382357,1
129,kbins,"[ 0.    0.75  1.5   2.25  3.    3.75  4.5   5.25  6.    6.75  7.5   8.25
  9.    9.75 10.5  11.25 12.   12.75 13.5  14.25 15.  ]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 0.00000000e+00
 3.39309527e-03 1.18536079e-03 5.03778338e-04 0.00000000e+00
 1.77804119e-04 1.03719069e-04 4.44510298e-05 0.00000000e+00
 2.96340199e-05 1.48170099e-05 1.48170099e-05 0.00000000e+00
 1.48170099e-05 0.00000000e+00 0.00000000e+00 1.48170099e-05]",0.0,0.2182783681658672,1
130,kbins-quantile,[ 0.  1. 15.],[0.86682471 0.13317529],0.9839790119572668,0.5622638885974719,2
131,decision-tree,[ 0.   0.5  1.5  2.5  3.5  4.5  5.5  6.5  7.5  8.5  9.5 11.5 13.5 15. ],"[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 1.18536079e-03 5.03778338e-04 1.77804119e-04 1.03719069e-04
 4.44510298e-05 2.96340199e-05 2.96340199e-05 1.48170099e-05
 1.48170099e-05]",0.0002549453211984076,0.3962482885885473,1
132,kmeans,"[0.00000000e+00 1.07136522e-14 1.00000000e+00 2.00000000e+00
 3.00000000e+00 4.00000000e+00 5.00000000e+00 6.00000000e+00
 7.00000000e+00 8.00000000e+00 9.00000000e+00 1.00000000e+01
 1.10000000e+01 1.20000000e+01 1.50000000e+01]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 0.00000000e+00 1.18536079e-03 5.03778338e-04 1.77804119e-04
 1.03719069e-04 4.44510298e-05 2.96340199e-05 1.48170099e-05
 1.48170099e-05 2.96340199e-05]",0.003785894687812874,0.38802277082210146,1
133,random-forest,"[ 0.   0.5  1.3  2.1  2.9  3.7  4.5  5.3  6.1  6.9  7.6  8.   8.4  9.1
  9.7 10.1 10.5 10.9 11.3 11.7 12.3 15. ]","[8.66824715e-01 1.15365239e-01 1.23129352e-02 0.00000000e+00
 3.39309527e-03 1.18536079e-03 5.03778338e-04 1.77804119e-04
 0.00000000e+00 1.03719069e-04 0.00000000e+00 4.44510298e-05
 2.96340199e-05 0.00000000e+00 1.48170099e-05 0.00000000e+00
 0.00000000e+00 1.48170099e-05 0.00000000e+00 1.48170099e-05
 1.48170099e-05]",0.0,0.2402101309169158,1
134,bayesian-blocks,[ 0.   0.5  1.5  2.5  3.5  4.5  5.5  7.5 15. ],"[8.66824715e-01 1.15365239e-01 1.23129352e-02 3.39309527e-03
 1.18536079e-03 5.03778338e-04 2.81523189e-04 1.33353089e-04]",0.0023631041305538503,0.5561350103553355,1
135,mdlp,[ 0.  1. 15.],[0.86682471 0.13317529],0.9839790119572668,0.5622638885974719,1
