ID,method,bins,distribution,kl_d,l2_norm,gpt_prompt
98,random-forest,"[  0.           0.5          7.43333333  14.36666667  21.3
  28.23333333  35.16666667  42.1         49.03333333  55.96666667
  62.9         69.83333333  76.76666667  83.7         91.63333333
  98.2        176.        ]","[5.37738924e-01 4.02726330e-02 5.96532820e-02 5.66454290e-02
 5.20817899e-02 4.67624833e-02 4.40806045e-02 4.04652541e-02
 2.45369684e-02 2.84634761e-02 2.74411024e-02 2.46258705e-02
 1.66395021e-02 3.11157208e-04 1.03719069e-04 1.77804119e-04]",0.10623794122620633,0.34467399222636985,1
99,equal-width,"[  0.    11.25  22.5   33.75  45.    56.25  67.5   78.75  90.   101.25
 112.5  123.75 135.   146.25 157.5  168.75 180.  ]","[6.11053489e-01 9.11690621e-02 7.84560676e-02 6.85731219e-02
 5.67787820e-02 4.40657875e-02 3.95465995e-02 1.00311157e-02
 1.62987109e-04 2.96340199e-05 5.92680397e-05 1.48170099e-05
 2.96340199e-05 1.48170099e-05 0.00000000e+00 1.48170099e-05]",0.5755752463051258,0.09921366003811039,1
100,equal-width-data,"[  0.  11.  22.  33.  44.  55.  66.  77.  88.  99. 110. 121. 132. 143.
 154. 176.]","[6.03437546e-01 9.08727219e-02 7.96710624e-02 6.93436065e-02
 5.50303749e-02 4.42880427e-02 4.01244629e-02 1.68617573e-02
 1.92621129e-04 4.44510298e-05 5.92680397e-05 1.48170099e-05
 1.48170099e-05 2.96340199e-05 1.48170099e-05]",0.577676341886113,0.1799877545832097,1
101,kbins,"[  0.  11.  22.  33.  44.  55.  66.  77.  88.  99. 110. 121. 132. 143.
 154. 165. 176.]","[6.03437546e-01 9.08727219e-02 7.96710624e-02 6.93436065e-02
 5.50303749e-02 4.42880427e-02 4.01244629e-02 1.68617573e-02
 1.92621129e-04 4.44510298e-05 5.92680397e-05 1.48170099e-05
 1.48170099e-05 2.96340199e-05 0.00000000e+00 1.48170099e-05]",0.577676341886113,0.1166139131963454,1
102,kbins-quantile,[  0.   6.  13.  21.  29.  39.  49.  64. 176.],"[0.56110535 0.05891243 0.06655801 0.05981627 0.06589124 0.06029041
 0.06233516 0.06509112]",0.6451670755001625,0.49671378653428977,1
103,decision-tree,"[  0.    0.5   5.5   6.5   7.5  19.5  72.5  74.5  75.5  81.5  82.5  84.5
  89.5  96.5 147.5 164.  176. ]","[5.37738924e-01 2.33664247e-02 8.34197659e-03 8.56423174e-03
 1.01303897e-01 2.89791080e-01 7.06771374e-03 3.37827826e-03
 1.86101645e-02 1.12609275e-03 1.92621129e-04 1.92621129e-04
 1.33353089e-04 1.62987109e-04 1.48170099e-05 1.48170099e-05]",0.34397618746640524,0.18356291070691766,1
104,kmeans,"[0.00000000e+00 4.34618292e-02 6.20869565e+00 1.05011008e+01
 1.49485038e+01 1.99562453e+01 2.49802975e+01 3.04583333e+01
 3.60210970e+01 4.19517075e+01 4.87062847e+01 5.54706960e+01
 6.09771429e+01 6.65127551e+01 7.24525952e+01 7.88305332e+01
 1.76000000e+02]","[0.53773892 0.0317084  0.03399022 0.03422729 0.04165061 0.03765002
 0.04332494 0.03919099 0.03173804 0.04135427 0.02966365 0.02038821
 0.02381093 0.02267003 0.02053638 0.01035709]",0.16853708427249348,0.39680378701826735,1
105,random-forest,"[  0.        0.5       7.0625   13.625    20.1875   26.75     33.3125
  39.875    46.4375   53.       59.5625   66.125    72.6875   79.25
  84.8125   91.9375   97.15625 176.     ]","[5.37738924e-01 4.02726330e-02 5.09705142e-02 5.75937176e-02
 4.52066973e-02 4.88961328e-02 3.78130093e-02 4.25544525e-02
 2.88487183e-02 2.84634761e-02 2.80782338e-02 2.26700252e-02
 2.33960587e-02 6.97881168e-03 2.37072159e-04 1.03719069e-04
 1.77804119e-04]",0.08510160522023047,0.3318531348096905,1
106,equal-width,"[  0.          10.58823529  21.17647059  31.76470588  42.35294118
  52.94117647  63.52941176  74.11764706  84.70588235  95.29411765
 105.88235294 116.47058824 127.05882353 137.64705882 148.23529412
 158.82352941 169.41176471 180.        ]","[6.03437546e-01 9.08727219e-02 7.30478589e-02 6.98770188e-02
 5.26596533e-02 4.50140762e-02 4.12653726e-02 2.33071566e-02
 2.96340199e-04 5.92680397e-05 4.44510298e-05 4.44510298e-05
 1.48170099e-05 2.96340199e-05 1.48170099e-05 0.00000000e+00
 1.48170099e-05]",0.5090220048874781,0.07300225662851245,1
107,equal-width-data,"[  0.     10.353  20.706  31.059  41.412  51.765  62.118  72.471  82.824
  93.176 103.529 113.882 124.235 134.588 144.941 155.294 176.   ]","[6.03437546e-01 8.31382427e-02 8.07823381e-02 6.38613128e-02
 5.46747666e-02 4.48066380e-02 3.84056897e-02 3.01822492e-02
 4.59327308e-04 8.89020596e-05 2.96340199e-05 5.92680397e-05
 1.48170099e-05 2.96340199e-05 1.48170099e-05 1.48170099e-05]",0.5130048294131353,0.152954692643813,1
108,kbins,"[  0.          10.35294118  20.70588235  31.05882353  41.41176471
  51.76470588  62.11764706  72.47058824  82.82352941  93.17647059
 103.52941176 113.88235294 124.23529412 134.58823529 144.94117647
 155.29411765 165.64705882 176.        ]","[6.03437546e-01 8.31382427e-02 8.07823381e-02 6.38613128e-02
 5.46747666e-02 4.48066380e-02 3.84056897e-02 3.01822492e-02
 4.59327308e-04 8.89020596e-05 2.96340199e-05 5.92680397e-05
 1.48170099e-05 2.96340199e-05 1.48170099e-05 0.00000000e+00
 1.48170099e-05]",0.5130048294131353,0.09099705762797305,1
109,kbins-quantile,[  0.   9.  16.  23.  31.  40.  51.  65. 176.],"[0.58636835 0.05969773 0.05615647 0.05806786 0.05820121 0.06309083
 0.05731219 0.06110535]",0.7251900638951894,0.49868727982076055,1
110,decision-tree,"[  0.    0.5   5.5   6.5   7.5  19.5  72.5  74.5  75.5  81.5  82.5  84.5
  89.5  90.5  96.5 147.5 164.  176. ]","[5.37738924e-01 2.33664247e-02 8.34197659e-03 8.56423174e-03
 1.01303897e-01 2.89791080e-01 7.06771374e-03 3.37827826e-03
 1.86101645e-02 1.12609275e-03 1.92621129e-04 1.92621129e-04
 1.48170099e-05 1.18536079e-04 1.62987109e-04 1.48170099e-05
 1.48170099e-05]",0.33935323448958665,0.16391089207446075,1
111,kmeans,"[0.00000000e+00 1.98095238e-02 5.34424779e+00 9.00116550e+00
 1.25467532e+01 1.64964633e+01 2.10015244e+01 2.60159054e+01
 3.09831461e+01 3.60210970e+01 4.14581162e+01 4.73065995e+01
 5.34363636e+01 5.94882883e+01 6.59740821e+01 7.29157641e+01
 7.93637153e+01 1.76000000e+02]","[0.53773892 0.02336642 0.03394577 0.02496666 0.03470144 0.03959105
 0.03747222 0.02850793 0.03919099 0.03173804 0.03556082 0.02742629
 0.02415173 0.02428508 0.02646318 0.02339606 0.00749741]",0.11366358810808963,0.39383328949388496,1
112,random-forest,"[  0.           0.5          6.67647059  12.85294118  19.02941176
  25.20588235  31.38235294  37.55882353  43.73529412  49.91176471
  56.08823529  62.26470588  68.44117647  74.61764706  80.79411765
  85.97058824  92.82352941  98.82352941 176.        ]","[5.37738924e-01 3.17084012e-02 5.05704549e-02 5.92976737e-02
 4.51918803e-02 4.28507927e-02 3.80352645e-02 3.79315454e-02
 3.43754630e-02 2.83301230e-02 2.46703215e-02 2.35590458e-02
 2.19143577e-02 1.91880279e-02 4.20803082e-03 1.62987109e-04
 8.89020596e-05 1.77804119e-04]",0.056611680698401945,0.3185535214347367,1
113,equal-width,"[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180.]","[5.95051119e-01 8.42643355e-02 7.37738924e-02 6.54022818e-02
 5.92087717e-02 4.06578752e-02 3.97836717e-02 3.43606460e-02
 7.17143280e-03 1.48170099e-04 4.44510298e-05 2.96340199e-05
 2.96340199e-05 1.48170099e-05 2.96340199e-05 1.48170099e-05
 0.00000000e+00 1.48170099e-05]",0.514344610173369,0.04780854344667229,1
114,equal-width-data,"[  0.      9.778  19.556  29.333  39.111  48.889  58.667  68.444  78.222
  88.     97.778 107.556 117.333 127.111 136.889 146.667 156.444 176.   ]","[5.95051119e-01 8.42643355e-02 7.37738924e-02 6.54022818e-02
 5.40820862e-02 4.15913469e-02 4.00948289e-02 3.53830197e-02
 9.98666469e-03 1.92621129e-04 2.96340199e-05 2.96340199e-05
 4.44510298e-05 1.48170099e-05 2.96340199e-05 1.48170099e-05
 1.48170099e-05]",0.4919846443818129,0.1270206123913229,1
115,kbins,"[  0.           9.77777778  19.55555556  29.33333333  39.11111111
  48.88888889  58.66666667  68.44444444  78.22222222  88.
  97.77777778 107.55555556 117.33333333 127.11111111 136.88888889
 146.66666667 156.44444444 166.22222222 176.        ]","[5.95051119e-01 8.42643355e-02 7.37738924e-02 6.54022818e-02
 5.40820862e-02 4.15913469e-02 4.00948289e-02 3.53830197e-02
 9.98666469e-03 1.92621129e-04 2.96340199e-05 2.96340199e-05
 4.44510298e-05 1.48170099e-05 2.96340199e-05 1.48170099e-05
 0.00000000e+00 1.48170099e-05]",0.4919846443818129,0.06637852739513994,1
116,kbins-quantile,[  0.   5.  12.  18.  25.  33.  42.  52.  66. 176.],"[0.55411172 0.05694177 0.05154838 0.05436361 0.05701585 0.05723811
 0.05467477 0.05674915 0.05735665]",0.5828548345875258,0.4834095271692658,1
117,decision-tree,"[  0.    0.5   5.5   6.5   7.5  19.5  57.5  72.5  74.5  75.5  81.5  82.5
  84.5  89.5  90.5  96.5 147.5 164.  176. ]","[5.37738924e-01 2.33664247e-02 8.34197659e-03 8.56423174e-03
 1.01303897e-01 2.30715662e-01 5.90754186e-02 7.06771374e-03
 3.37827826e-03 1.86101645e-02 1.12609275e-03 1.92621129e-04
 1.92621129e-04 1.48170099e-05 1.18536079e-04 1.62987109e-04
 1.48170099e-05 1.48170099e-05]",0.2675303584249338,0.15610739097624915,1
118,kmeans,"[0.00000000e+00 1.98095238e-02 5.34424779e+00 9.00116550e+00
 1.20527842e+01 1.49988486e+01 1.84637209e+01 2.24578255e+01
 2.64889225e+01 3.09831461e+01 3.60210970e+01 4.14581162e+01
 4.73065995e+01 5.34363636e+01 5.94882883e+01 6.54754717e+01
 7.19226714e+01 7.88305332e+01 1.76000000e+02]","[0.53773892 0.02336642 0.03394577 0.02496666 0.01764706 0.03351608
 0.03104164 0.02955993 0.02850793 0.03919099 0.03173804 0.03556082
 0.02742629 0.02415173 0.02428508 0.02293673 0.02406282 0.01035709]",0.11208233978085469,0.39300370403046914,1
119,random-forest,"[  0.           0.5          6.33333333  12.16666667  18.
  23.83333333  29.66666667  35.5         41.33333333  47.16666667
  53.          58.83333333  64.66666667  70.5         76.33333333
  82.16666667  87.75        92.66666667 101.16666667 176.        ]","[5.37738924e-01 3.17084012e-02 5.05704549e-02 4.25840865e-02
 4.74588828e-02 4.30285968e-02 4.00651948e-02 3.80648985e-02
 3.55608238e-02 2.31145355e-02 2.42702623e-02 2.47295896e-02
 2.28033783e-02 2.10697881e-02 1.65209661e-02 3.40791228e-04
 1.03719069e-04 1.03719069e-04 1.62987109e-04]",0.03244221947731252,0.3053812897580567,1
120,equal-width,"[  0.           9.47368421  18.94736842  28.42105263  37.89473684
  47.36842105  56.84210526  66.31578947  75.78947368  85.26315789
  94.73684211 104.21052632 113.68421053 123.15789474 132.63157895
 142.10526316 151.57894737 161.05263158 170.52631579 180.        ]","[5.95051119e-01 7.61297970e-02 7.52111424e-02 5.90013335e-02
 6.13868721e-02 3.92502593e-02 4.04059861e-02 3.31160172e-02
 2.00177804e-02 2.07438139e-04 5.92680397e-05 2.96340199e-05
 5.92680397e-05 1.48170099e-05 1.48170099e-05 1.48170099e-05
 1.48170099e-05 0.00000000e+00 1.48170099e-05]",0.4513190744222072,0.023508060949712473,1
121,equal-width-data,"[  0.      9.263  18.526  27.789  37.053  46.316  55.579  64.842  74.105
  83.368  92.632 101.895 111.158 120.421 138.947 148.211 157.474 176.   ]","[5.95051119e-01 7.61297970e-02 6.78915395e-02 6.63209364e-02
 5.56526893e-02 4.11912876e-02 3.66572826e-02 3.72795970e-02
 2.32330716e-02 3.25974218e-04 1.03719069e-04 2.96340199e-05
 5.92680397e-05 1.48170099e-05 2.96340199e-05 1.48170099e-05
 1.48170099e-05]",0.4582476389997776,0.1399850904131401,1
122,kbins,"[  0.           9.26315789  18.52631579  27.78947368  37.05263158
  46.31578947  55.57894737  64.84210526  74.10526316  83.36842105
  92.63157895 101.89473684 111.15789474 120.42105263 129.68421053
 138.94736842 148.21052632 157.47368421 166.73684211 176.        ]","[5.95051119e-01 7.61297970e-02 6.78915395e-02 6.63209364e-02
 5.56526893e-02 4.11912876e-02 3.66572826e-02 3.72795970e-02
 2.32330716e-02 3.25974218e-04 1.03719069e-04 2.96340199e-05
 5.92680397e-05 0.00000000e+00 1.48170099e-05 2.96340199e-05
 1.48170099e-05 0.00000000e+00 1.48170099e-05]",0.4582476389997776,0.042635724493102156,1
123,kbins-quantile,[  0.   8.  14.  20.  27.  35.  43.  54.  67. 176.],"[0.57801156 0.05097051 0.05033338 0.05246703 0.05544525 0.05000741
 0.0569714  0.05222996 0.05356349]",0.6586566661958961,0.48471218269087146,1
124,decision-tree,"[  0.    0.5   5.5   6.5   7.5  19.5  53.5  57.5  72.5  74.5  75.5  81.5
  82.5  84.5  89.5  90.5  96.5 147.5 164.  176. ]","[5.37738924e-01 2.33664247e-02 8.34197659e-03 8.56423174e-03
 1.01303897e-01 2.14891095e-01 1.58245666e-02 5.90754186e-02
 7.06771374e-03 3.37827826e-03 1.86101645e-02 1.12609275e-03
 1.92621129e-04 1.92621129e-04 1.48170099e-05 1.18536079e-04
 1.62987109e-04 1.48170099e-05 1.48170099e-05]",0.2313864913757644,0.149409644280464,1
125,kmeans,"[0.00000000e+00 1.98095238e-02 4.77526754e+00 8.95512821e+00
 1.34718578e+01 1.74870766e+01 2.19838646e+01 2.69544709e+01
 3.19509549e+01 3.70360190e+01 4.14659905e+01 4.54838913e+01
 4.93511628e+01 5.34841342e+01 5.80559593e+01 6.24836066e+01
 6.70331024e+01 7.24525952e+01 7.88305332e+01 1.76000000e+02]","[0.53773892 0.0163728  0.03225663 0.04261372 0.0336198  0.0317084
 0.03747222 0.03557564 0.03803526 0.02582605 0.02401837 0.02246259
 0.01650615 0.01995851 0.01653578 0.01939547 0.01901022 0.02053638
 0.01035709]",0.10715559399208441,0.3745525926764407,1
126,random-forest,"[  0.           0.5          6.18421053  11.86842105  17.55263158
  23.23684211  28.92105263  34.60526316  40.28947368  45.97368421
  51.65789474  57.34210526  63.02631579  68.71052632  74.39473684
  80.07894737  84.76315789  90.44736842  94.63157895 114.47368421
 176.        ]","[5.37738924e-01 3.17084012e-02 4.16061639e-02 5.15483775e-02
 4.74588828e-02 3.63313083e-02 4.08356794e-02 3.78870944e-02
 3.01229812e-02 3.06563935e-02 2.41369092e-02 2.48777597e-02
 1.93510150e-02 2.19143577e-02 1.91880279e-02 4.11912876e-03
 2.07438139e-04 8.89020596e-05 1.03719069e-04 1.18536079e-04]",0.01700939760269715,0.2791840007271186,1
127,equal-width,"[  0.   9.  18.  27.  36.  45.  54.  63.  72.  81.  90.  99. 108. 117.
 126. 135. 144. 153. 162. 171. 180.]","[5.86368351e-01 7.62335161e-02 6.91806194e-02 6.13720551e-02
 5.60971996e-02 4.49548081e-02 3.64942955e-02 3.48792414e-02
 2.97821900e-02 4.31174989e-03 1.48170099e-04 2.96340199e-05
 2.96340199e-05 4.44510298e-05 1.48170099e-05 2.96340199e-05
 1.48170099e-05 0.00000000e+00 0.00000000e+00 1.48170099e-05]",0.4451055335400158,0.0,1
128,equal-width-data,"[  0.    8.8  17.6  26.4  35.2  44.   52.8  61.6  70.4  79.2  88.   96.8
 105.6 114.4 123.2 132.  149.6 158.4 176. ]","[5.86368351e-01 7.62335161e-02 6.91806194e-02 6.13720551e-02
 5.01703956e-02 4.65698622e-02 3.70425248e-02 3.47607053e-02
 3.08045636e-02 7.12698178e-03 1.77804119e-04 2.96340199e-05
 4.44510298e-05 4.44510298e-05 1.48170099e-05 2.96340199e-05
 1.48170099e-05 1.48170099e-05]",0.43448453430661926,0.12159699197741336,1
129,kbins,"[  0.    8.8  17.6  26.4  35.2  44.   52.8  61.6  70.4  79.2  88.   96.8
 105.6 114.4 123.2 132.  140.8 149.6 158.4 167.2 176. ]","[5.86368351e-01 7.62335161e-02 6.91806194e-02 6.13720551e-02
 5.01703956e-02 4.65698622e-02 3.70425248e-02 3.47607053e-02
 3.08045636e-02 7.12698178e-03 1.77804119e-04 2.96340199e-05
 4.44510298e-05 4.44510298e-05 1.48170099e-05 0.00000000e+00
 2.96340199e-05 1.48170099e-05 0.00000000e+00 1.48170099e-05]",0.43448453430661926,0.01966941014322887,1
130,kbins-quantile,[  0.   4.  10.  16.  22.  29.  37.  45.  55.  67. 176.],"[0.54888132 0.0461698  0.05101497 0.04824418 0.05208179 0.05308935
 0.04977034 0.04910357 0.0480812  0.05356349]",0.5131861574294758,0.47178889569274773,1
131,decision-tree,"[  0.    0.5   5.5   6.5   7.5  19.5  53.5  57.5  72.5  73.5  74.5  75.5
  81.5  82.5  84.5  89.5  90.5  96.5 147.5 164.  176. ]","[5.37738924e-01 2.33664247e-02 8.34197659e-03 8.56423174e-03
 1.01303897e-01 2.14891095e-01 1.58245666e-02 5.90754186e-02
 3.58571640e-03 3.48199733e-03 3.37827826e-03 1.86101645e-02
 1.12609275e-03 1.92621129e-04 1.92621129e-04 1.48170099e-05
 1.18536079e-04 1.62987109e-04 1.48170099e-05 1.48170099e-05]",0.22908589991267692,0.13690984091053882,1
132,kmeans,"[0.00000000e+00 1.98095238e-02 5.34424779e+00 1.00035273e+01
 1.44824936e+01 1.84637209e+01 2.24578255e+01 2.59886059e+01
 2.89944134e+01 3.24724972e+01 3.70360190e+01 4.14659905e+01
 4.54838913e+01 4.93511628e+01 5.34841342e+01 5.75413603e+01
 6.24356315e+01 6.79867807e+01 7.34078762e+01 7.93637153e+01
 1.76000000e+02]","[0.53773892 0.02336642 0.0423322  0.03422729 0.03351608 0.03104164
 0.02228478 0.02188472 0.02758927 0.03141206 0.02582605 0.02401837
 0.02246259 0.01650615 0.01582457 0.02066973 0.01939547 0.02259594
 0.01981034 0.00749741]",0.09254353703546836,0.37237058017496927,1
133,random-forest,"[  0.    0.5   5.8  11.1  16.4  21.7  27.   32.3  37.6  42.9  48.2  53.5
  58.8  64.1  69.4  74.7  80.   85.3  89.6  94.7 105.5 176. ]","[5.37738924e-01 2.33664247e-02 4.99481405e-02 4.36657283e-02
 3.95910505e-02 3.74722181e-02 4.21988443e-02 3.14120610e-02
 3.18417543e-02 3.53385687e-02 2.16328345e-02 1.99585124e-02
 2.47295896e-02 1.92472959e-02 1.80323011e-02 1.63283449e-02
 7.06771374e-03 1.03719069e-04 1.03719069e-04 5.92680397e-05
 1.62987109e-04]",0.0,0.27756679917319915,1
134,bayesian-blocks,"[  0.    0.5   1.5   3.5   4.5   5.5  19.5  31.5  40.5  49.5  69.5  78.5
  81.5  82.5  85.5  96.5 176. ]","[5.37738924e-01 2.78559787e-03 8.35679360e-03 5.23040450e-03
 6.99362869e-03 1.18210105e-01 8.80426730e-02 5.77567047e-02
 5.25855682e-02 8.04415469e-02 3.15009631e-02 8.51978071e-03
 1.12609275e-03 2.81523189e-04 2.37072159e-04 1.92621129e-04]",0.15358447074545523,0.33107776354679497,1
135,mdlp,[  0.         21.2016129 176.       ],[0.69431027 0.30568973],0.7380604263252021,0.5301091321004063,1
